Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,11,173,128,19,26,0,-46,18.616072,22.958412,2.276264,15.295464,3.022992,26,34,0.566667,-8.172050,5.237262,22.615385,17.102941,0.877145,0.797945,0.952058,0.963121,0.538893,0.496285,0.542773,0.472802,0.200318,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,12,50,45,2,3,0,10,3.839779,5.040054,1.404907,2.639504,0.000916,2,2,0.500000,-1.082980,0.990990,5.500000,12.000000,0.575760,0.026194,0.565203,0.111274,0.516229,0.521349,0.542274,0.473125,0.312590,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,13,1,1,0,0,0,0,5.349328,5.349328,0.386230,0.000000,0.000000,1,0,0.000000,0.000000,0.801759,53.500000,0.000000,0.011494,0.000000,0.114957,0.000000,0.605918,0.000000,0.540698,0.474355,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,14,1,1,0,0,0,-3,60.948223,0.000000,0.000000,60.948223,3.064697,0,1,1.000000,-0.051573,0.000000,0.000000,49.000000,0.000000,1.216602,0.000000,0.978101,0.000000,0.482387,0.542029,0.476781,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,15,15,14,0,1,0,-8,19.332848,45.494522,3.426270,10.612290,2.027100,2,6,0.750000,-1.316386,0.149494,39.000000,11.166667,1.143560,0.936142,0.966110,0.936072,0.429131,0.432123,0.549575,0.473078,0.621711,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,16,36,34,2,0,0,1,5.839942,5.839942,0.745117,0.000000,0.000000,2,0,0.000000,0.000000,1.083142,8.000000,0.000000,0.308179,0.000000,0.448294,0.000000,0.552795,0.000000,0.549296,0.473856,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,17,1,1,0,0,0,-1,7.100410,2.202552,0.058350,11.998269,1.012939,1,1,0.500000,-0.997222,0.018892,7.500000,43.500000,0.036706,0.023338,0.124990,0.084613,0.555336,0.873969,0.546218,0.476028,-0.689799,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,18,34,14,15,5,0,-7,36.587143,45.659016,1.578430,29.329641,2.438306,8,10,0.555556,-2.323707,0.791412,47.875000,29.550000,0.953621,0.839653,0.967144,0.950710,0.527268,0.480447,0.533333,0.463261,0.217758,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,19,62,54,3,3,2,28,19.859945,26.129290,3.393467,14.374267,1.702240,7,8,0.533333,-1.231831,2.245964,21.214286,11.625000,0.978890,1.167665,0.928569,0.931228,0.540210,0.445395,0.530769,0.457304,0.290222,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,20,2,2,0,0,0,8,42.496880,42.496880,4.524841,0.000000,0.000000,2,0,0.000000,0.000000,0.218827,46.750000,0.000000,0.830437,0.000000,0.897915,0.000000,0.434140,0.000000,0.530612,0.457060,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,21,1,1,0,0,0,0,5.007842,5.007842,0.290955,0.000000,0.000000,2,0,0.000000,0.000000,1.649761,27.250000,0.000000,0.012876,0.000000,0.069814,0.000000,0.565337,0.000000,0.527919,0.459209,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,22,1,1,0,0,0,0,8.594421,8.594421,-0.096191,0.000000,0.000000,1,0,0.000000,0.000000,0.712576,51.000000,0.000000,0.003254,0.000000,0.019311,0.000000,0.601849,0.000000,0.526582,0.460083,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,23,3,2,1,0,0,-1,39.185204,53.985226,1.515503,31.785194,1.859741,1,2,0.666667,-0.182286,0.031642,48.000000,29.750000,1.077952,1.026158,0.958441,0.947117,0.536380,0.559557,0.525126,0.461187,0.258831,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,24,9,6,1,2,0,-3,11.264565,11.724473,1.274740,10.804654,1.833944,3,3,0.500000,-0.603573,0.352279,11.333333,12.166667,0.992444,0.831576,0.965457,0.898332,0.478829,0.449438,0.524752,0.462715,0.040828,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,25,1,0,1,0,0,0,9.719061,9.719061,0.035645,0.000000,0.000000,1,0,0.000000,0.000000,0.052213,51.000000,0.000000,0.020465,0.000000,0.107387,0.000000,0.536509,0.000000,0.525926,0.462080,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,26,4,2,1,1,0,-8,9.397203,0.000000,0.000000,9.397203,1.628784,0,3,1.000000,-2.695800,0.000000,0.000000,54.666667,0.000000,0.028196,0.000000,0.162606,0.000000,0.523530,0.526961,0.461967,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,27,2,2,0,0,0,1,23.946886,25.768097,1.559937,23.036282,0.932495,1,2,0.666667,-0.204162,0.069626,27.000000,21.750000,0.865997,0.947748,0.907398,0.923714,0.680665,0.514337,0.523114,0.462075,0.055975,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,28,1,0,1,0,0,0,14.356507,0.000000,0.000000,14.356507,0.121948,0,1,1.000000,-0.065544,0.000000,0.000000,51.000000,0.000000,0.004027,0.000000,0.014307,0.000000,0.377386,0.524272,0.461705,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,29,28,22,1,5,0,-20,9.660790,7.151228,1.324341,10.664616,3.805640,2,5,0.714286,-1.620694,0.540831,11.750000,19.100000,0.572266,0.546225,1.060185,0.962341,0.509304,0.520574,0.520286,0.464223,-0.197206,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,30,4,3,1,0,0,-1,27.654421,0.000000,0.000000,27.654421,0.647827,0,1,1.000000,-0.032377,0.000000,0.000000,25.500000,0.000000,0.974720,0.000000,0.898785,0.000000,0.815068,0.519048,0.464051,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24\240508_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,31,3,2,1,0,0,-3,30.250202,30.250202,0.718750,0.000000,0.000000,1,0,0.000000,0.000000,0.024641,32.000000,0.000000,0.882850,0.000000,0.933918,0.000000,0.489562,0.000000,0.517815,0.463750,1.000000,0,0 
