5712,2692,701,2516,5810,5394,1153,5113,2602,2162,2044,3385,2585
1421,933,379,446,1107,1276,631,1502,706,448,1939,409,547
0.800785083415113,0.742620689655172,0.649074074074074,0.849426063470628,0.839959520023131,0.808695652173913,0.646300448430493,0.772940287226001,0.786577992744861,0.828352490421456,0.513181019332162,0.892198207696363,0.825351213282248
