Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,20,11,6,1,4,0,55,101.558151,120.731956,23.123800,72.797440,5.273254,3,2,0.400000,-0.228200,0.786519,80.333333,49.750000,1.359950,1.358589,0.919811,0.939091,0.606230,0.404946,0.560166,0.520405,0.247686,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,21,1,1,0,0,0,0,5.182948,5.182948,0.142090,0.000000,0.000000,1,0,0.000000,0.000000,0.783934,53.000000,0.000000,0.003051,0.000000,0.031195,0.000000,0.374546,0.000000,0.561983,0.518764,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,22,1,1,0,0,0,0,5.432447,0.000000,0.000000,5.432447,0.199036,0,1,1.000000,-0.730567,0.000000,0.000000,59.500000,0.000000,0.004552,0.000000,0.049860,0.000000,0.686833,0.559671,0.520816,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,23,1,1,0,0,0,0,5.723816,5.723816,0.013794,0.000000,0.000000,1,0,0.000000,0.000000,0.052217,54.000000,0.000000,0.026940,0.000000,0.254162,0.000000,0.737100,0.000000,0.557377,0.522831,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,24,2,2,0,0,0,0,28.245390,0.000000,0.000000,28.245390,1.748108,0,1,1.000000,-0.081192,0.000000,0.000000,130.000000,0.000000,0.156598,0.000000,0.720747,0.000000,0.377546,0.559184,0.522096,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,25,2,2,0,0,0,0,5.699746,6.456250,1.075317,4.943241,0.915527,1,1,0.500000,-0.837125,0.720600,22.000000,18.500000,0.069042,0.051586,0.235263,0.193060,0.728368,0.358515,0.558704,0.522427,0.132726,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,26,18,14,3,1,0,7,13.550379,16.143833,2.711609,3.176563,0.917847,4,1,0.200000,-0.297698,0.674128,27.250000,5.500000,0.544043,0.571643,0.960047,0.989761,0.425270,0.424014,0.559524,0.519467,0.671170,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,27,1,1,0,0,0,0,2.725106,0.000000,0.000000,2.725106,0.051147,0,1,1.000000,-0.366785,0.000000,0.000000,65.000000,0.000000,0.004366,0.000000,0.104151,0.000000,0.701568,0.561265,0.517808,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,28,1,1,0,0,0,0,2.783955,2.783955,0.142639,0.000000,0.000000,2,0,0.000000,0.000000,1.467000,28.000000,0.000000,0.011488,0.000000,0.099148,0.000000,0.424097,0.000000,0.560784,0.518339,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,29,7,3,2,1,1,10,19.891354,18.323923,4.916565,23.026215,0.309631,2,1,0.333333,-0.012419,0.636439,19.000000,19.000000,0.947314,1.224522,0.971337,1.010410,0.538672,0.518609,0.554264,0.521801,-0.113719,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375_Tc15_16_24\240509_ola375_Tc15_16_24_w1a_tracks.bin,30,1,1,0,0,0,0,11.031804,11.031804,-0.046631,0.000000,0.000000,1,0,0.000000,0.000000,0.035183,57.500000,0.000000,0.008273,0.000000,0.043119,0.000000,0.410845,0.000000,0.555985,0.520486,1.000000,0,0 
