Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,18,92,83,4,5,0,-359,24.697748,28.325836,11.629578,24.203009,12.944272,3,22,0.880000,-18.485270,1.960429,33.833333,30.931818,0.756347,0.619844,0.963287,0.866253,0.443599,0.528288,0.681159,0.466934,0.078487,-2,2 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,19,1,1,0,0,0,-1,2.317063,0.000000,0.000000,2.317063,0.124146,0,1,1.000000,-0.976101,0.000000,0.000000,60.500000,0.000000,0.002470,0.000000,0.064489,0.000000,0.855597,0.679191,0.468999,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,20,1,0,0,1,0,1,4.735253,4.735253,0.630615,0.000000,0.000000,1,0,0.000000,0.000000,0.735334,48.000000,0.000000,0.016792,0.000000,0.170220,0.000000,0.686700,0.000000,0.677233,0.470851,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,21,2,2,0,0,0,0,6.482237,6.482237,0.143921,0.000000,0.000000,1,0,0.000000,0.000000,0.872688,29.500000,0.000000,0.006306,0.000000,0.028697,0.000000,0.748793,0.000000,0.675287,0.472543,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,22,3,2,1,0,0,80,38.743347,38.743347,38.190186,0.000000,0.000000,2,0,0.000000,0.000000,1.974751,21.000000,0.000000,1.322764,0.000000,0.585602,0.000000,0.589416,0.000000,0.671429,0.470747,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,23,3,3,0,0,0,23,19.050869,31.838963,25.417725,6.262776,0.125610,1,1,0.500000,-0.927988,0.922892,76.000000,69.500000,0.361958,0.002352,0.863997,0.026102,0.776311,0.453694,0.667614,0.472066,0.671260,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,24,1,1,0,0,0,-4,2.714890,2.714890,0.162354,0.000000,0.000000,1,0,0.000000,0.000000,0.846834,25.500000,0.000000,0.006714,0.000000,0.063060,0.000000,0.590366,0.000000,0.665722,0.473977,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,25,1,1,0,0,0,1,6.471756,6.471756,0.243530,0.000000,0.000000,1,0,0.000000,0.000000,0.408932,55.500000,0.000000,0.009739,0.000000,0.083519,0.000000,0.568290,0.000000,0.663842,0.475579,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,26,1,1,0,0,0,0,2.857839,0.000000,0.000000,2.857839,0.148315,0,1,1.000000,-0.644466,0.000000,0.000000,67.500000,0.000000,0.003592,0.000000,0.084848,0.000000,0.118410,0.664789,0.474644,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,27,4,2,2,0,0,0,7.605847,8.825204,0.615723,6.386490,-0.057373,1,1,0.500000,-0.304672,0.998998,23.500000,18.000000,0.026820,0.004192,0.071416,0.011815,0.273548,0.660973,0.663866,0.475563,0.160318,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,28,1,1,0,0,0,0,2.776884,0.000000,0.000000,2.776884,0.182312,0,2,1.000000,-1.118038,0.000000,0.000000,31.250000,0.000000,0.028473,0.000000,0.355521,0.000000,0.547342,0.662953,0.476201,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,29,9,4,2,2,1,0,68.758240,24.913101,12.854370,97.988335,6.460144,2,3,0.600000,-0.717260,1.040755,25.750000,113.833333,0.869455,0.457512,0.896771,0.555126,0.285233,0.729746,0.659341,0.460880,-0.594584,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,30,1,1,0,0,0,0,3.802528,3.802528,0.182007,0.000000,0.000000,1,0,0.000000,0.000000,0.474431,64.500000,0.000000,0.006561,0.000000,0.111299,0.000000,0.469954,0.000000,0.657534,0.462608,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,31,1,1,0,0,0,0,4.596723,4.596723,-0.011841,0.000000,0.000000,1,0,0.000000,0.000000,0.008580,53.000000,0.000000,0.010808,0.000000,0.124614,0.000000,0.572714,0.000000,0.658470,0.461770,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,32,2,2,0,0,0,-1,4.920915,0.000000,0.000000,4.920915,0.307861,0,3,1.000000,-2.755752,0.000000,0.000000,49.666667,0.000000,0.013787,0.000000,0.117847,0.000000,0.441724,0.655827,0.464453,-1.000000,0,0 
