1163.26904296875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1162.26965332031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1161.02685546875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160.33312988281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160.130859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.93469238281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.40356445312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.28784179688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.21801757812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.44982910156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1159.41125488281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1158.33422851562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1157.25732421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1157.29174804688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1155.82263183594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1154.81225585938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1154.30310058594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1153.75390625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1153.47131347656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.97521972656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.80383300781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.60083007812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.62133789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1152.51721191406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1151.32885742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1150.58190917969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1150.53784179688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1150.18481445312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.88952636719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.52856445312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.44287109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.06018066406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149.22509765625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1148.44592285156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.86193847656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.47314453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.61328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.38562011719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.34216308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.11157226562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146.27282714844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1144.7841796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1143.79748535156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1143.47277832031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1143.34741210938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1143.14794921875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1142.76281738281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1142.46411132812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1142.22021484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141.81774902344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141.69580078125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141.66430664062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141.09045410156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1140.32250976562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.91235351562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.24560546875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.06359863281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.02416992188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
