Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,12,1,1,0,0,0,-1,5.303022,0.000000,0.000000,5.303022,0.720703,0,1,1.000000,-0.617421,0.000000,0.000000,61.500000,0.000000,0.019738,0.000000,0.228908,0.000000,0.589600,0.563467,0.443434,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,13,2,2,0,0,0,0,3.907245,4.711508,1.325684,3.102982,0.132629,1,1,0.500000,-0.662229,0.602456,59.000000,23.500000,0.037099,0.006999,0.464570,0.053009,0.505835,0.349852,0.563077,0.443720,0.205839,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,14,1,1,0,0,0,0,3.494424,3.494424,0.139648,0.000000,0.000000,1,0,0.000000,0.000000,0.934446,65.500000,0.000000,0.002337,0.000000,0.043812,0.000000,0.533266,0.000000,0.561350,0.445235,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,15,1,1,0,0,0,0,11.232216,0.000000,0.000000,11.232216,0.075806,0,1,1.000000,-0.949910,0.000000,0.000000,61.000000,0.000000,0.001273,0.000000,0.006911,0.000000,0.620956,0.559633,0.446256,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,16,11,4,3,3,1,13,11.931244,12.948353,2.430623,8.879917,3.844116,3,1,0.250000,-0.432085,0.660972,11.500000,6.500000,1.046668,1.379585,0.944053,1.009841,0.572898,0.554141,0.555891,0.448137,0.186384,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,17,45,14,12,13,6,-45,17.360380,16.082037,1.407190,18.638723,2.773071,10,10,0.500000,-1.783574,1.118632,14.400000,17.150000,1.098234,1.056978,0.984679,0.968305,0.498743,0.481249,0.555556,0.448657,-0.073636,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,18,1,1,0,0,0,0,4.409294,0.000000,0.000000,4.409294,1.273682,0,1,1.000000,-0.506933,0.000000,0.000000,47.000000,0.000000,0.054641,0.000000,0.582438,0.000000,0.583181,0.553977,0.449977,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,19,3,3,0,0,0,0,7.103758,0.000000,0.000000,7.103758,0.325073,0,1,1.000000,-0.947553,0.000000,0.000000,52.500000,0.000000,0.006508,0.000000,0.048098,0.000000,0.554057,0.555241,0.449125,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,20,1,1,0,0,0,-1,1.691255,1.884029,0.061157,1.498480,0.894165,1,1,0.500000,-0.999013,0.289498,18.500000,5.000000,0.003966,0.178954,0.038941,0.597120,0.319576,0.754001,0.554930,0.449458,0.113983,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,21,1,1,0,0,0,0,5.660011,3.940313,0.515869,7.379709,0.370117,1,1,0.500000,-0.733545,0.380160,21.500000,64.000000,0.073276,0.007235,0.399826,0.062746,0.830472,0.502176,0.554622,0.449961,-0.303833,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,22,1,1,0,0,0,0,2.480891,0.000000,0.000000,2.480891,-0.113342,0,2,1.000000,-0.348335,0.000000,0.000000,15.000000,0.000000,0.008388,0.000000,0.047511,0.000000,0.403173,0.557103,0.447763,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,23,15,3,3,6,3,0,14.012195,0.000000,0.000000,14.012195,1.470927,0,3,1.000000,-0.265982,0.000000,0.000000,38.333333,0.000000,0.266659,0.000000,0.791977,0.000000,0.670073,0.555249,0.451485,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,24,54,22,13,14,5,-53,64.662743,47.400497,7.175837,78.225945,7.955994,11,14,0.560000,-3.149236,3.288190,40.727273,67.750000,1.022486,1.029037,0.969406,0.973417,0.517595,0.516338,0.547804,0.444611,-0.245374,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,25,4,1,0,2,1,-8,23.452291,0.000000,0.000000,23.452291,2.155599,0,3,1.000000,-0.381992,0.000000,0.000000,21.833333,0.000000,0.928208,0.000000,0.986652,0.000000,0.550760,0.548718,0.446872,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,26,1,1,0,0,0,0,12.131388,0.000000,0.000000,12.131388,0.240234,0,1,1.000000,-0.911276,0.000000,0.000000,100.500000,0.000000,0.010235,0.000000,0.084786,0.000000,0.311051,0.547315,0.447690,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,27,27,14,4,6,3,-26,45.244434,27.290838,2.855322,63.198029,8.177612,5,5,0.500000,-1.454953,0.897655,26.800000,54.400000,0.651272,1.082876,0.778018,0.915001,0.574300,0.608598,0.541147,0.447422,-0.396813,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,28,109,54,17,34,4,-5,26.690649,21.659327,3.300985,30.121094,3.648005,15,22,0.594595,-5.439265,3.543359,19.900000,27.295455,1.110073,0.995390,0.942945,0.929013,0.559107,0.455537,0.529680,0.445165,-0.163416,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,29,1,1,0,0,0,0,8.410290,8.410290,-0.052856,0.000000,0.000000,1,0,0.000000,0.000000,0.112489,60.000000,0.000000,0.001469,0.000000,0.010482,0.000000,0.516660,0.000000,0.530752,0.444479,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,30,9,2,3,4,0,0,27.832253,19.848257,0.228180,43.800243,0.137634,2,1,0.333333,-0.002005,0.112004,22.750000,79.500000,0.598083,0.514294,0.968832,0.933474,0.553885,0.544258,0.529412,0.446156,-0.376317,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,31,2,2,0,0,0,0,11.716591,11.716591,0.323954,0.000000,0.000000,3,0,0.000000,0.000000,0.536330,127.166667,0.000000,0.014079,0.000000,0.182257,0.000000,0.414397,0.000000,0.528090,0.446812,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,32,2,2,0,0,0,0,1.242807,0.537384,0.061890,1.948230,-0.075562,1,1,0.500000,-0.181861,0.260149,10.500000,14.000000,0.016125,0.017465,0.315063,0.125505,0.594640,0.509904,0.525727,0.449057,-0.567605,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,33,2,2,0,0,0,0,6.879556,0.000000,0.000000,6.879556,0.457397,0,1,1.000000,-0.162767,0.000000,0.000000,58.000000,0.000000,0.066162,0.000000,0.557800,0.000000,0.664532,0.524554,0.449946,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,34,6,4,1,1,0,14,23.011621,23.011621,3.881632,0.000000,0.000000,3,0,0.000000,0.000000,0.689842,19.166667,0.000000,1.172292,0.000000,0.983658,0.000000,0.496976,0.000000,0.523282,0.451598,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,35,4,4,0,0,0,-2,9.025307,0.000000,0.000000,9.025307,0.879557,0,3,1.000000,-2.898772,0.000000,0.000000,88.000000,0.000000,0.013998,0.000000,0.116722,0.000000,0.595747,0.524229,0.451512,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,36,1,1,0,0,0,1,3.644135,3.644135,0.307007,0.000000,0.000000,2,0,0.000000,0.000000,1.936239,22.750000,0.000000,0.018414,0.000000,0.135582,0.000000,0.461310,0.000000,0.524123,0.451400,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,37,1,1,0,0,0,0,5.138965,5.138965,0.086182,0.000000,0.000000,1,0,0.000000,0.000000,0.621233,71.500000,0.000000,0.001247,0.000000,0.017346,0.000000,0.517929,0.000000,0.522976,0.452335,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,38,1,1,0,0,0,0,6.858718,0.000000,0.000000,6.858718,0.242554,0,1,1.000000,-0.543009,0.000000,0.000000,59.000000,0.000000,0.007806,0.000000,0.067145,0.000000,0.394066,0.524017,0.451601,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,39,1,1,0,0,0,0,3.526531,0.000000,0.000000,3.526531,0.375732,0,1,1.000000,-0.922289,0.000000,0.000000,61.500000,0.000000,0.006593,0.000000,0.114969,0.000000,0.169325,0.525054,0.450726,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,40,1,1,0,0,0,0,3.111855,0.000000,0.000000,3.111855,0.119446,0,2,1.000000,-1.792077,0.000000,0.000000,24.750000,0.000000,0.006531,0.000000,0.043858,0.000000,0.380161,0.527115,0.448953,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,41,1,1,0,0,0,0,2.768608,0.000000,0.000000,2.768608,0.125549,0,1,1.000000,-0.417735,0.000000,0.000000,14.000000,0.000000,0.012670,0.000000,0.064069,0.000000,0.457720,0.525974,0.449976,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,42,1,1,0,0,0,0,11.113675,11.113675,1.588745,0.000000,0.000000,1,0,0.000000,0.000000,0.943130,60.500000,0.000000,0.029311,0.000000,0.159561,0.000000,0.129353,0.000000,0.526998,0.449444,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,43,1,1,0,0,0,0,2.587961,0.000000,0.000000,2.587961,0.174927,0,1,1.000000,-0.999071,0.000000,0.000000,26.000000,0.000000,0.006844,0.000000,0.068756,0.000000,0.623243,0.525862,0.450469,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,44,1,1,0,0,0,0,3.043298,3.043298,0.070435,0.000000,0.000000,1,0,0.000000,0.000000,0.263117,30.000000,0.000000,0.015129,0.000000,0.149135,0.000000,0.326452,0.000000,0.524731,0.451472,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24\240531_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,45,1,1,0,0,0,0,11.914312,0.000000,0.000000,11.914312,0.217529,0,1,1.000000,-0.275998,0.000000,0.000000,54.500000,0.000000,0.013976,0.000000,0.063932,0.000000,0.540816,0.523605,0.452118,-1.000000,0,0 
