Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,11,45,38,4,3,0,-58,32.204311,36.838722,2.399726,29.423666,4.886507,9,15,0.625000,-3.255924,0.741428,28.277778,26.900000,1.158818,1.037648,0.961217,0.951608,0.486998,0.480879,0.686131,0.422365,0.111904,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,12,2,2,0,0,0,8,2.841233,0.000000,0.000000,2.841233,0.543762,0,2,1.000000,-1.680385,0.000000,0.000000,22.750000,0.000000,0.028668,0.000000,0.227273,0.000000,0.216711,0.688406,0.420048,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,13,88,63,12,13,0,-69,37.454491,29.986807,2.497559,41.527771,3.794023,12,22,0.647059,-3.563661,1.839041,28.916667,39.477273,0.963073,0.955589,0.977819,0.969982,0.541452,0.500268,0.661290,0.423958,-0.161379,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,14,1,1,0,0,0,-1,5.505629,0.000000,0.000000,5.505629,0.305786,0,1,1.000000,-0.737251,0.000000,0.000000,68.500000,0.000000,0.006251,0.000000,0.077774,0.000000,0.427438,0.662379,0.423002,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,15,1,0,1,0,0,0,8.777635,0.000000,0.000000,8.777635,0.378906,0,1,1.000000,-0.443860,0.000000,0.000000,54.500000,0.000000,0.020645,0.000000,0.128186,0.000000,0.273187,0.663462,0.422189,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,16,1,1,0,0,0,0,8.754710,0.000000,0.000000,8.754710,0.122314,0,1,1.000000,-0.290339,0.000000,0.000000,69.500000,0.000000,0.007671,0.000000,0.060898,0.000000,0.492085,0.661342,0.423974,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,17,1,1,0,0,0,2,1.673290,1.673290,0.345947,0.000000,0.000000,1,0,0.000000,0.000000,0.654512,11.000000,0.000000,0.036165,0.000000,0.237744,0.000000,0.644691,0.000000,0.659236,0.426167,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,18,2,2,0,0,0,15,0.806894,0.806894,0.208862,0.000000,0.000000,1,0,0.000000,0.000000,0.459454,9.000000,0.000000,0.035653,0.000000,0.397666,0.000000,0.413182,0.000000,0.657143,0.428395,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,19,8,7,0,1,0,-22,19.669876,33.390190,0.818848,15.096439,3.190877,1,3,0.750000,-0.743007,0.026733,34.500000,17.166667,0.897644,0.745290,0.927479,0.965755,0.716125,0.510350,0.655172,0.426957,0.377295,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,20,1,0,1,0,0,0,12.856454,12.856454,0.357056,0.000000,0.000000,1,0,0.000000,0.000000,0.514727,116.500000,0.000000,0.005662,0.000000,0.051303,0.000000,0.504493,0.000000,0.656250,0.426329,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,21,5,4,0,1,0,2,3.530221,3.530221,1.071411,0.000000,0.000000,2,0,0.000000,0.000000,1.961331,22.500000,0.000000,0.117548,0.000000,0.412787,0.000000,0.427458,0.000000,0.658385,0.424308,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,22,15,6,4,3,2,-14,4.581559,4.352644,1.735107,4.657864,2.752645,1,3,0.750000,-2.386001,0.625889,11.000000,21.000000,0.259975,0.206319,0.657008,0.784420,0.262587,0.657875,0.662577,0.420511,-0.033874,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,23,2,2,0,0,0,0,2.308460,3.502196,1.197266,1.114724,0.004028,1,1,0.500000,-0.345851,0.839659,10.000000,11.500000,0.147583,0.016526,0.421401,0.170486,0.291706,0.437241,0.661585,0.421671,0.517114,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,24,57,33,14,9,1,-27,15.930842,7.770065,1.420996,24.091619,3.958667,10,10,0.500000,-6.592516,4.744857,16.650000,28.200000,0.357063,0.366140,0.744855,0.807304,0.562044,0.499042,0.658046,0.412983,-0.512263,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,25,1,1,0,0,0,0,2.848401,2.377607,0.233154,3.319196,0.437744,1,1,0.500000,-0.745063,0.935335,22.000000,51.000000,0.010667,0.011136,0.098699,0.171101,0.920445,0.490221,0.657143,0.413959,-0.165284,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,26,30,16,8,5,1,-3,4.167048,3.820782,0.645447,4.463848,1.745937,6,7,0.538462,-3.782312,1.607238,12.666667,22.214286,0.255601,0.157986,0.663285,0.662972,0.437668,0.551634,0.655647,0.415639,-0.077622,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_ola375_Tc15_16_24\240508_ola375_Tc15_16_24_w1a_tracks.bin,27,1,1,0,0,0,0,1.389857,1.622458,0.286743,1.157255,0.175293,1,1,0.500000,-0.999734,0.953375,34.500000,17.500000,0.008675,0.010269,0.184457,0.155281,0.537080,0.494486,0.652055,0.419346,0.167356,0,0 
