Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,1,177,88,29,50,10,-232,32.580509,31.893682,6.598883,32.962082,10.601034,20,36,0.642857,-19.073500,5.437090,28.450000,24.805556,0.950091,1.058779,0.865029,0.838282,0.445651,0.532568,0.625000,0.417401,-0.016473,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,2,201,99,43,47,12,-190,39.457092,49.461449,6.584994,33.232162,8.101581,28,45,0.616438,-19.949455,8.574706,42.446429,28.055556,1.020306,1.010624,0.911201,0.901576,0.485691,0.540761,0.612403,0.463045,0.196258,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,3,248,92,69,70,17,-216,26.654242,31.211702,5.185054,23.718927,6.763999,38,59,0.608247,-23.346920,11.238659,27.342105,21.169492,0.987943,0.996960,0.933325,0.912746,0.523559,0.528707,0.592920,0.467609,0.136404,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,4,1,1,0,0,0,0,6.945388,6.945388,0.137085,0.000000,0.000000,1,0,0.000000,0.000000,0.138314,73.000000,0.000000,0.014501,0.000000,0.152417,0.000000,0.558276,0.000000,0.590308,0.469761,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,5,100,66,11,20,3,-229,33.950516,14.208621,6.680962,40.531151,10.049334,9,27,0.750000,-12.193678,5.091536,12.222222,32.148148,1.052576,1.052164,0.936287,0.909697,0.524044,0.533107,0.596958,0.500290,-0.480867,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,6,38,20,10,7,1,-105,16.015371,20.503519,2.720785,13.322482,2.942639,6,10,0.625000,-2.503550,2.012308,34.416667,13.400000,0.511009,0.955778,0.532870,0.915844,0.464366,0.489524,0.602151,0.499545,0.212293,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,7,8,7,0,1,0,2,17.314379,17.314379,2.611084,0.000000,0.000000,1,0,0.000000,0.000000,0.839744,54.500000,0.000000,0.057092,0.000000,0.179707,0.000000,0.089845,0.000000,0.603571,0.498880,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,8,155,74,33,40,8,-168,35.346661,30.772728,5.339966,37.367702,6.829544,19,43,0.693548,-17.005335,6.122858,30.631579,34.255814,0.834107,0.911296,0.866297,0.929739,0.527724,0.484897,0.608187,0.480466,-0.096785,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,9,1,1,0,0,0,0,8.982708,8.982708,0.012939,0.000000,0.000000,1,0,0.000000,0.000000,0.038381,87.000000,0.000000,0.010224,0.000000,0.099023,0.000000,0.580550,0.000000,0.609329,0.479615,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,10,195,90,47,44,14,-262,39.565079,45.308979,5.259390,36.009331,8.403136,26,42,0.617647,-16.120422,5.304965,38.307692,30.571429,1.087683,1.022431,0.932230,0.943908,0.519214,0.505674,0.598540,0.479239,0.114361,-1,1 
