979.103454589844,1054.45678710938,527.369506835938,567.761596679688,749.55712890625,721.865600585938,920.339050292969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.128479003906,1054.41674804688,527.206787109375,567.905212402344,749.635192871094,721.987060546875,920.649841308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.229431152344,1054.43664550781,527.055419921875,568.177612304688,749.599975585938,722.051513671875,920.415161132812,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.603210449219,1054.4462890625,527.000610351562,568.250427246094,749.626403808594,722.157104492188,920.392028808594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.489379882812,1054.38671875,526.960205078125,568.222717285156,749.539001464844,722.1796875,920.093200683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.2734375,1054.48168945312,526.9677734375,568.182250976562,749.762451171875,722.217468261719,919.837341308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979.074279785156,1054.42785644531,527.153137207031,568.002502441406,749.93115234375,722.375183105469,919.59716796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.876831054688,1054.44750976562,527.232360839844,568.366333007812,750.203063964844,722.512878417969,919.31396484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.424133300781,1054.49047851562,527.3896484375,568.560241699219,750.567504882812,722.781555175781,919.213073730469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.785339355469,1054.42651367188,527.240234375,569.331115722656,750.870849609375,722.846984863281,919.070617675781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.196838378906,1054.51245117188,527.2568359375,569.946899414062,751.096313476562,723.082397460938,919.091003417969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.290649414062,1054.43408203125,527.209106445312,570.767700195312,751.13330078125,723.285583496094,918.937133789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.621520996094,1054.49584960938,527.189697265625,570.961608886719,751.201171875,722.891479492188,918.673034667969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.960144042969,1054.43200683594,527.112854003906,571.795959472656,751.134887695312,722.489807128906,918.572509765625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.494934082031,1054.35876464844,527.0576171875,572.414306640625,751.26220703125,722.08056640625,918.365600585938,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.723693847656,1054.4794921875,527.028381347656,572.325439453125,751.318664550781,721.486572265625,918.405456542969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.58642578125,1054.47412109375,527.07470703125,572.822937011719,751.450134277344,720.939819335938,918.233947753906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.588073730469,1054.48120117188,526.792602539062,573.232727050781,751.442199707031,720.494079589844,918.133483886719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.533569335938,1054.4912109375,526.635009765625,574.215270996094,751.431274414062,720.195556640625,917.768249511719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.0078125,1054.44311523438,526.208557128906,574.424865722656,751.518798828125,719.77197265625,917.622314453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.879577636719,1054.48876953125,526.375854492188,574.786010742188,751.43408203125,719.355102539062,917.45849609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.068969726562,1054.55114746094,526.708923339844,575.017700195312,751.597534179688,718.790893554688,917.3974609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.102416992188,1054.46838378906,526.606689453125,575.284912109375,751.791625976562,718.403198242188,917.332946777344,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.826354980469,1054.38671875,526.689819335938,575.494995117188,751.907348632812,717.683898925781,917.305358886719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.06591796875,1054.48828125,526.827331542969,576.040832519531,751.945373535156,717.226867675781,917.193237304688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.068786621094,1054.3466796875,526.928283691406,575.908874511719,751.97314453125,717.207824707031,917.090576171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.900268554688,1054.47119140625,526.723022460938,576.513305664062,752.003295898438,717.323608398438,916.894287109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.205505371094,1054.49572753906,526.740112304688,576.795166015625,751.923095703125,717.514282226562,916.597534179688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.893798828125,1054.49096679688,525.424682617188,577.0810546875,751.8359375,717.636535644531,916.539184570312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.745727539062,1054.43029785156,525.159545898438,577.238708496094,751.62939453125,717.369873046875,916.823303222656,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.732360839844,1054.48974609375,525.082641601562,577.664306640625,751.672546386719,717.092468261719,916.929504394531,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.666687011719,1054.40844726562,525.030639648438,578.182983398438,751.711181640625,716.7939453125,916.82568359375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.564636230469,1054.41845703125,524.929321289062,578.730529785156,751.6494140625,716.743896484375,916.609619140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.636169433594,1054.4580078125,524.751098632812,578.902465820312,751.65673828125,716.838989257812,916.595336914062,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.549377441406,1054.33569335938,524.619140625,579.142333984375,751.758728027344,716.90380859375,916.447448730469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.558166503906,1054.23315429688,524.649353027344,579.314392089844,751.921752929688,717.014404296875,916.265441894531,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.304443359375,1054.33813476562,524.581604003906,579.581481933594,752.119323730469,717.343444824219,916.463012695312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.432678222656,1054.33325195312,524.567077636719,579.611206054688,752.369750976562,717.434204101562,916.390991210938,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.2373046875,1054.37133789062,524.417114257812,579.816528320312,752.356506347656,717.633178710938,916.146667480469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.380249023438,1054.47778320312,524.538696289062,579.852111816406,752.518005371094,717.822998046875,916.12890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.426696777344,1054.40209960938,524.411437988281,579.593078613281,752.520812988281,717.716003417969,915.783813476562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.510986328125,1054.33325195312,524.426879882812,579.127990722656,752.52099609375,717.72216796875,915.69677734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.471801757812,1054.42993164062,524.439880371094,578.180786132812,752.5283203125,717.491027832031,915.486755371094,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.478576660156,1054.4365234375,524.465026855469,577.849060058594,752.369873046875,717.094909667969,915.429748535156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.54638671875,1054.28247070312,524.515197753906,577.911376953125,752.282043457031,716.740112304688,914.63232421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.857849121094,1054.26098632812,524.546264648438,577.95703125,752.226257324219,716.415893554688,914.675354003906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.900939941406,1054.42333984375,524.58203125,577.915893554688,752.250366210938,716.23876953125,915.063171386719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.867797851562,1054.34851074219,524.539245605469,578.327697753906,752.369506835938,715.468994140625,915.154479980469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.809997558594,1054.3994140625,524.744506835938,578.575439453125,752.359252929688,715.476379394531,915.015197753906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.919982910156,1054.39868164062,524.868286132812,578.654602050781,752.171447753906,714.017883300781,915.052856445312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.033935546875,1054.27124023438,524.848815917969,578.621826171875,752.15771484375,713.484375,914.339050292969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.023376464844,1054.36865234375,524.837829589844,578.766662597656,752.135620117188,712.803588867188,914.186706542969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.092651367188,1054.46105957031,525.400024414062,578.8046875,751.949462890625,711.740295410156,914.058349609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.907653808594,1054.49645996094,525.788391113281,578.867309570312,751.949401855469,710.786254882812,913.595703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.836791992188,1054.34912109375,526.512817382812,579.039978027344,751.8642578125,710.765075683594,913.48828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.848693847656,1054.42028808594,526.663879394531,579.054809570312,751.937561035156,710.1103515625,913.60888671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.891235351562,1054.43896484375,526.718078613281,579.105102539062,751.92333984375,708.467102050781,913.245666503906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.05859375,1054.47241210938,526.849914550781,579.252197265625,751.670104980469,708.540222167969,912.76904296875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.167236328125,1054.25170898438,527.354064941406,579.342407226562,751.635131835938,707.612121582031,912.600952148438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978.001831054688,1054.31591796875,527.4501953125,579.37744140625,751.410705566406,707.233520507812,912.589538574219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.863708496094,1054.42504882812,527.626159667969,579.463134765625,751.625183105469,706.99462890625,912.545227050781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
