1255.94372558594,1240.78112792969,1216.62487792969,1278.27868652344,1293.10913085938,1284.73181152344,1246.740234375,NaN,NaN,NaN,NaN,NaN
1255.86987304688,1240.99279785156,1216.04150390625,1277.93286132812,1293.6845703125,1284.5390625,1246.92395019531,NaN,NaN,NaN,NaN,NaN
1255.90954589844,1241.24975585938,1215.75158691406,1277.68664550781,1293.61328125,1284.3408203125,1246.68872070312,NaN,NaN,NaN,NaN,NaN
1255.96765136719,1241.64916992188,1215.37915039062,1277.771484375,1293.50708007812,1284.19360351562,1246.57080078125,NaN,NaN,NaN,NaN,NaN
1255.88330078125,1241.8173828125,1215.4091796875,1277.65234375,1293.58959960938,1283.99206542969,1246.73986816406,NaN,NaN,NaN,NaN,NaN
1256.11218261719,1241.97485351562,1215.24829101562,1277.23095703125,1293.50158691406,1283.96398925781,1246.89318847656,NaN,NaN,NaN,NaN,NaN
1256.12170410156,1242.1259765625,1214.69555664062,1277.05883789062,1293.35302734375,1283.44091796875,1246.82958984375,NaN,NaN,NaN,NaN,NaN
1256.26501464844,1242.06457519531,1213.31323242188,1276.59655761719,1293.43286132812,1282.62609863281,1246.78381347656,NaN,NaN,NaN,NaN,NaN
1256.65124511719,1242.10400390625,1212.63708496094,1276.28979492188,1293.47973632812,1282.21508789062,1247.36889648438,NaN,NaN,NaN,NaN,NaN
1256.61291503906,1241.86767578125,1212.4658203125,1275.96228027344,1293.69372558594,1281.41381835938,1249.87280273438,NaN,NaN,NaN,NaN,NaN
1256.61108398438,1241.79077148438,1211.88159179688,1275.71923828125,1293.61242675781,1280.90954589844,1250.73095703125,NaN,NaN,NaN,NaN,NaN
1256.62158203125,1241.86962890625,1211.66162109375,1275.52478027344,1293.59838867188,1280.22033691406,1251.14526367188,NaN,NaN,NaN,NaN,NaN
1256.787109375,1241.89575195312,1211.91723632812,1275.35717773438,1293.77331542969,1279.83520507812,1251.51635742188,NaN,NaN,NaN,NaN,NaN
1256.72875976562,1241.86279296875,1211.78723144531,1274.61584472656,1293.86645507812,1279.6025390625,1253.8671875,NaN,NaN,NaN,NaN,NaN
1256.81762695312,1241.86059570312,1211.87292480469,1274.35009765625,1293.83361816406,1279.13732910156,1254.58203125,NaN,NaN,NaN,NaN,NaN
1256.82897949219,1242.04748535156,1211.97131347656,1273.27868652344,1293.92626953125,1278.77294921875,1255.10205078125,NaN,NaN,NaN,NaN,NaN
1256.7255859375,1242.27807617188,1211.92456054688,1272.73889160156,1294.20031738281,1278.64233398438,1255.15979003906,NaN,NaN,NaN,NaN,NaN
1256.85424804688,1242.49584960938,1211.77075195312,1272.50366210938,1294.26049804688,1278.33569335938,1257.22192382812,NaN,NaN,NaN,NaN,NaN
1256.814453125,1242.06201171875,1211.60375976562,1271.80102539062,1294.38525390625,1278.0947265625,1258.15942382812,NaN,NaN,NaN,NaN,NaN
