100.00	0.00	7.23	30.00	150.00	2.70	97.30	0.50	

20.01	20.00	0.000000	37.424
20.01	20.00	0.000017	37.525
19.99	20.00	0.000033	37.623
19.99	20.00	0.000050	37.725
19.99	20.01	0.000067	37.825
19.99	20.01	0.000083	37.924
19.96	20.01	0.000100	38.025
19.96	20.01	0.000117	38.123
19.96	20.01	0.000133	38.225
19.96	20.01	0.000150	38.324
19.96	20.01	0.000167	38.425
19.93	20.01	0.000183	38.525
19.93	20.01	0.000200	38.625
19.93	20.01	0.000217	38.725
19.93	20.01	0.000233	38.824
19.96	20.01	0.000250	38.924
19.96	20.01	0.000267	39.024
19.96	20.00	0.000283	39.124
19.96	20.00	0.000300	39.225
19.96	20.00	0.000317	39.325
19.99	20.00	0.000333	39.426
19.99	20.00	0.000350	39.526
19.99	20.00	0.000367	39.625
20.01	20.00	0.000383	39.726
20.01	19.99	0.000400	39.825
20.01	19.99	0.000416	39.926
20.01	19.99	0.000433	40.025
20.04	19.99	0.000450	40.126
20.04	19.99	0.000466	40.226
20.04	19.99	0.000483	40.325
20.04	19.99	0.000500	40.426
20.04	19.99	0.000516	40.525
20.04	19.99	0.000533	40.626
20.04	19.99	0.000550	40.725
20.04	19.99	0.000566	40.826
20.04	19.99	0.000583	40.924
20.04	19.99	0.000600	41.025
20.04	20.00	0.000616	41.126
20.04	20.00	0.000633	41.225
20.04	20.00	0.000650	41.350
20.01	20.00	0.000666	41.454
20.01	20.00	0.000683	41.549
20.01	20.00	0.000700	41.648
20.01	20.00	0.000716	41.753
20.01	20.00	0.000733	41.847
20.01	20.01	0.000750	41.947
20.01	20.01	0.000766	42.052
20.01	20.01	0.000783	42.146
20.01	20.01	0.000800	42.246
20.01	20.01	0.000816	42.350
19.99	20.01	0.000833	42.445
19.99	20.01	0.000850	42.544
19.99	20.01	0.000866	42.649
19.99	20.01	0.000883	42.743
19.99	20.01	0.000900	42.844
19.99	20.01	0.000916	42.948
19.99	20.01	0.000933	43.042
20.01	20.01	0.000950	43.144
20.01	20.00	0.000966	43.246
20.01	20.00	0.000983	43.341
20.01	20.00	0.001000	43.444
20.01	20.00	0.001016	43.545
20.01	20.00	0.001033	43.640
20.01	20.00	0.001050	43.744
20.01	20.00	0.001066	43.844
20.01	19.99	0.001083	43.938
20.01	19.99	0.001100	44.043
20.01	19.99	0.001116	44.142
20.01	19.99	0.001133	44.237
20.01	19.99	0.001150	44.341
20.01	19.99	0.001166	44.441
20.01	19.99	0.001183	44.536
20.01	19.99	0.001200	44.640
20.01	19.99	0.001216	44.740
20.01	19.99	0.001233	44.834
20.01	19.99	0.001250	44.939
20.01	19.99	0.001266	45.033
20.01	19.99	0.001283	45.133
20.01	20.00	0.001299	45.237
20.01	20.00	0.001316	45.332
20.01	20.00	0.001333	45.432
20.01	20.00	0.001349	45.536
