311.889,321.438,293.16,303.72,488.903,463.936
309.4,310.469,301.16,290.52,486.722,456.808
308.933,320.781,289.24,287,526.097,680.218
315.156,317.438,296.64,288.56,1041.639,1111.41
317.244,316.688,288.12,291.88,1154.583,1135.679
312.933,317.844,288.4,298.12,1118.847,1035.59
314.4,315.938,289.28,286.64,1051.958,968.154
314.689,316.062,290.68,296.44,998.708,885.359
311.756,318.125,293.12,292.32,942.181,840.859
312.533,318.75,290.4,289.8,880.403,794.423
307.933,314.688,288.68,288.6,838.681,742.038
309.133,313,281.6,286.88,797.542,702.32
309.911,311.344,293.84,294.76,765.278,684.038
317.911,331.406,289.2,287.6,724.514,651.641
312.156,317.531,296.24,292.28,688.361,621.949
314.933,321.188,289.12,290.88,661.361,590.205
321.4,321.781,293.6,286.84,639.056,573.462
317.267,320.625,292.08,295.52,613.431,546.68
318.8,319.406,287.12,293.48,592.236,537.051
314.422,317.688,290.44,299,580.931,502.564
318.044,317.406,294.92,292.64,801.639,817.628
313.089,318.25,292.2,292.92,1179.153,899.487
316.6,322.219,291.68,289.6,1153.958,854.487
312.222,319.031,295.16,298.04,1086.292,805.385
318.111,324.219,291,291.72,1036.542,770.192
317.311,316.875,290.36,294.16,977.861,739.474
313.822,314.594,292.96,287.56,912.458,697.628
308.8,311.344,296.84,289.12,876.028,666.513
312.422,320.125,290.88,291.96,837,650.68
306,320.344,293.12,294.44,793.681,621.744
307.8,318.719,282.92,288.92,757.431,595.192
319.533,320.438,292.36,290.72,727.569,570.795
311.289,328,285.4,289.24,697.375,560.731
304.756,320.062,289.08,284.16,652.222,538.615
316,319.562,283.4,287.36,627.444,520.436
311.978,316.531,289.68,292.6,615.958,511.885
310.289,314.875,292.04,292.16,584.083,497.833
310.578,311.375,291.72,295.36,573.694,501.321
310.4,318.594,289.08,294.76,561.111,489.667
308.356,323.656,293.56,299.88,547.375,471.051
308.8,314.688,291.88,295.16,520.333,463.41
310.156,312,286.36,293.08,520.764,476.987
311.956,318.031,287.2,296.72,1276.792,1081.038
304.089,312.094,288.2,293.08,1290.292,1039.462
304.489,317.812,287.8,284.2,1222.014,951.808
306.511,315.844,286.88,287.96,1150.708,894.385
307.067,311.812,289.8,289.12,1084.139,827.577
306.578,309.188,288.2,282.28,1021.819,772.372
297.311,312.656,285.08,287.44,957.111,731.756
304.578,313.094,291.16,283.64,908.708,705.513
304.111,305.344,282.84,286.48,859.333,655.282
305.778,307.781,293.52,288.92,825.597,635.59
305.667,310.531,286.48,291.44,771.569,605.218
303.956,309.969,286.44,293.96,736.403,581.949
307.467,309.938,286.04,285.96,706.806,552.474
300.022,306.562,291.04,292.04,673.875,535.564
307.378,308.656,274.76,289.96,646.75,521.949
304.333,309.406,280.92,284.36,628.347,509.474
303.2,303.531,288.24,289.64,617.125,499.949
306.822,307.656,285.88,293.2,585.889,486.192
311.778,313.594,288.32,289.24,576.722,478.026
311.222,307.906,294.44,282.8,557.264,466.821
311.578,313.438,282.16,290.04,546.639,455.103
303.578,322,282.16,288.08,524.847,447.821
306.889,320.438,287.96,288.44,513.083,438.051
317.4,322.562,286.04,286.88,507.847,430.474
311.6,320.125,287.16,286.72,495.819,420.564
312.911,318.125,288.4,289.8,490,430.013
307.244,321.938,283.76,286.2,1153.931,872.051
304.2,325.781,293.4,281.96,1228.639,888.551
304.711,310.719,282.68,289.48,1166.361,843.667
304.578,314.438,286.8,282.56,1095.472,785.795
302.889,321.562,290.28,290.08,1039.403,746.282
314.089,318.75,278.88,290.52,979.028,694.615
312.578,311.938,284.88,291.88,913.139,660.5
309.267,324.75,293.68,288.52,870.792,634.897
309.778,321.312,290.48,289.6,820.139,604.692
308,311.938,292.16,287.16,796.472,580.718
312.378,319.094,283.28,288.08,753.694,551.205
307.889,320.688,285.32,297.32,719.931,529.885
305.867,317.562,289.48,287.08,695.181,512.577
312.467,319.5,286.44,290.52,663.861,497.141
308.867,314.719,289.2,290.24,644.806,490.167
306.267,311.406,286.12,288.76,619.958,471.064
302.644,306.344,288.8,283.68,595.569,460.756
312.333,313.406,280.48,289.88,575.375,444.192
306.133,319.812,285.56,288.48,554.306,436.218
309.889,318.062,282.24,282.6,543.181,433.859
313.756,323.312,276.36,297.88,546.722,504.141
311.289,330.375,283.2,292,554.875,631.128
315.844,332.281,289.16,293.68,537.986,610.487
318.8,330.438,283.4,285.28,522.083,580.641
321.733,338.312,290.64,291.52,511.444,556.32
316.622,336.969,287.92,294.24,495.639,540.949
317.533,338.875,287.76,297.2,967.944,1005.32
318.711,336.125,284.72,302.4,986.236,992.128
315.4,325.781,289,294.2,943.153,923.385
317.644,324.719,296.84,301.52,896.153,852.231
313.711,337.344,288.04,289.16,859.681,790.167
317.511,325.781,291.68,295.4,813.861,748.32
317.8,331,285.56,291.44,766.361,713.987
320.222,328.844,292.56,291.48,733.028,672.603
319.667,328.375,284.48,289.4,707.361,630.218
322.6,332.875,291.96,295.48,677.194,601.667
330.356,338.969,284.24,290.88,659.528,578.603
331.133,335.406,284.64,291.96,643.167,560.295
326.067,335.969,285.72,290.44,622.528,558.885
322.511,338.562,285.44,290.72,603.014,554.346
320.889,332.469,284.96,290.04,583.236,525.949
323.244,327.25,291.76,291.44,572.944,508.192
322.578,327.312,291.36,291.76,548.194,499.744
320,338.344,286.16,285.68,532.611,488.705
321.6,326.656,286.2,289.48,522.556,469.154
312.156,324.906,289.48,290.48,521.778,460.064
312.422,326,292.56,296.44,502.861,460.308
313.622,329.688,280.24,294.12,561.486,754.705
313.4,323.594,294.68,292.44,541.333,732.808
319.267,319.938,287.72,288.36,527.153,693.141
309,319.594,289.56,300.48,514.722,662.013
311.867,326.562,279.68,288.8,1118.125,1031.205
313.311,329.562,282.92,292.92,1160.194,1023.667
312.733,322.125,287.28,290.12,1113.542,967.077
310.933,336.438,288.6,287.08,1038.681,900.987
318.778,332.125,288.24,295.12,975.778,852.269
320.778,335,284.88,295.6,921.139,794.641
310,329.906,283.04,283.92,864.014,741.423
312.511,328.062,290.76,291.08,821.042,701.115
312.2,323.812,287.44,303.12,787.042,688.026
312.511,330.656,289.04,293.76,757.5,655.692
311.711,320.719,293.68,299.4,732.319,629.513
317.844,326.062,285.56,296.48,695.847,597.295
322.089,325.438,292.92,295.24,670.208,576.436
317.556,320.094,284.8,291.12,643.208,553.808
309.689,323.781,279.96,290,610.681,528.462
316.089,326.312,287.88,295.64,595.806,514.077
311.022,321.281,286.84,294.72,578.444,492.449
309.178,317.125,288.68,292.4,559.931,475.628
312.156,315.125,284.2,294.24,545.264,469.115
317.911,319.219,294.76,296.28,531.806,456.603
313.467,325.375,281.16,287.72,513.694,455.692
318.311,325.406,287.24,289.44,502.903,447.282
313.356,332.562,287.72,295.52,493.569,439.321
312.756,323.812,288,295.68,489.028,430.154
313.2,324.625,293.28,301.84,548.861,746.064
324.6,320.531,297.28,302.44,550.472,774.18
312.689,326.938,289.56,301.6,530.639,738.526
320.267,324.969,290.08,298,521.583,701.551
308.711,322.812,295.36,302.48,511.861,680.769
313.911,323.125,293.92,291.28,503.653,653.333
304.022,314.875,295.08,301.08,488.333,625.744
313.356,326.188,297.64,300.48,485.667,609.09
309.667,313.75,288.76,303.6,483.528,604.064
310.867,321.156,287.8,294.36,531.083,895.795
310.2,325.875,290.04,290.68,517.708,861.32
306.6,321.156,289.44,288.84,508.111,810.615
307.689,318.781,291.4,295.56,493.306,770.897
302.333,322.094,290.96,296.88,497.125,742.962
305.4,319.625,287.8,294.44,485.333,709.526
308.267,311.906,289.36,293.68,486.597,693.333
295.133,305.688,286.6,298.72,847.111,959.974
300.533,313.781,288.28,302.36,1374.014,1013.026
309.133,314.625,282.76,297.92,1335.778,963.346
307.444,316.125,294.6,303.36,1252.097,896.91
311.467,316.156,290.4,296.8,1172.625,836.397
306.067,315.938,284.4,298.16,1113.681,805.628
312.156,309.469,288.64,294.8,1062.208,766.756
307.978,318.812,290.84,294.32,992.861,728.218
313.733,322.312,280.68,294.28,945.5,685.103
321.911,326.219,293.12,292.56,891.361,665.513
315.311,323.812,283.24,299.24,847.569,640.731
317.067,336.812,289.08,298.24,809.736,611.641
