0,0,0,0,0,460,0,132,0,0,141,0,0,157,0
580,593,917,526,655,1322,764,860,1364,709,1268,1011,579,674,696
0,0,0,0,0,0.258136924803591,0,0.133064516129032,0,0,0.100070972320795,0,0,0.188929001203369,0
