100.00	0.00	7.23	30.00	150.00	2.70	97.30	0.50	

19.99	20.00	0.000000	44.418
19.99	20.00	0.000017	44.522
19.99	20.00	0.000033	44.622
19.99	20.00	0.000050	44.716
19.99	20.01	0.000067	44.821
19.96	20.01	0.000083	44.916
19.96	20.01	0.000100	45.015
19.96	20.01	0.000117	45.121
19.93	20.01	0.000133	45.215
19.93	20.01	0.000150	45.315
19.93	20.01	0.000167	45.419
19.93	20.01	0.000183	45.514
19.93	20.01	0.000200	45.613
19.93	20.01	0.000217	45.718
19.93	20.01	0.000233	45.813
19.93	20.01	0.000250	45.912
19.93	20.01	0.000267	46.017
19.93	20.00	0.000283	46.111
19.96	20.00	0.000300	46.211
19.96	20.00	0.000317	46.315
19.96	20.00	0.000333	46.410
19.99	20.00	0.000350	46.510
19.99	20.00	0.000367	46.614
19.99	20.00	0.000383	46.709
20.01	19.99	0.000400	46.808
20.01	19.99	0.000416	46.913
20.01	19.99	0.000433	47.007
20.04	19.99	0.000450	47.108
20.04	19.99	0.000466	47.212
20.04	19.99	0.000483	47.307
20.04	19.99	0.000500	47.407
20.04	19.99	0.000516	47.511
20.04	19.99	0.000533	47.606
20.06	19.99	0.000550	47.706
20.06	19.99	0.000566	47.810
20.06	19.99	0.000583	47.904
20.06	19.99	0.000600	48.006
20.06	20.00	0.000616	48.108
20.04	20.00	0.000633	48.203
20.04	20.00	0.000650	48.306
20.04	20.00	0.000666	48.407
20.04	20.00	0.000683	48.502
20.04	20.00	0.000700	48.606
20.04	20.00	0.000716	48.706
20.01	20.00	0.000733	48.800
20.01	20.01	0.000750	48.905
20.01	20.01	0.000766	49.005
20.01	20.01	0.000783	49.099
20.01	20.01	0.000800	49.204
20.01	20.01	0.000816	49.303
19.99	20.01	0.000833	49.398
19.99	20.01	0.000850	49.502
19.99	20.01	0.000866	49.602
19.99	20.01	0.000883	49.697
19.99	20.01	0.000900	49.802
19.99	20.01	0.000916	49.896
19.99	20.01	0.000933	49.996
19.99	20.01	0.000950	50.101
19.99	20.00	0.000966	50.196
20.01	20.00	0.000983	50.296
20.01	20.00	0.001000	50.399
20.01	20.00	0.001016	50.496
20.01	20.00	0.001033	50.596
20.01	20.00	0.001050	50.698
20.01	20.00	0.001066	50.796
20.01	19.99	0.001083	50.896
20.01	19.99	0.001100	50.997
20.01	19.99	0.001116	51.096
20.01	19.99	0.001133	51.196
20.01	19.99	0.001150	51.295
20.04	19.99	0.001166	51.396
20.04	19.99	0.001183	51.496
20.04	19.99	0.001200	51.596
20.04	19.99	0.001216	51.696
20.04	19.99	0.001233	51.796
20.01	19.99	0.001250	51.896
20.01	19.99	0.001266	52.001
20.01	19.99	0.001283	52.096
20.01	20.00	0.001299	52.196
20.01	20.00	0.001316	52.296
20.01	20.00	0.001333	52.396
20.01	20.00	0.001349	52.496
20.01	20.00	0.001366	52.596
19.99	20.00	0.001383	52.696
19.99	20.00	0.001399	52.796
19.99	20.00	0.001416	52.895
19.99	20.01	0.001433	52.996
19.99	20.01	0.001449	53.096
19.99	20.01	0.001466	53.196
19.99	20.01	0.001483	53.296
19.99	20.01	0.001499	53.396
19.99	20.01	0.001516	53.496
19.99	20.01	0.001533	53.595
19.99	20.01	0.001549	53.696
19.99	20.01	0.001566	53.796
19.99	20.01	0.001583	53.896
19.99	20.01	0.001599	53.996
19.99	20.01	0.001616	54.101
19.99	20.01	0.001633	54.196
20.01	20.00	0.001649	54.296
20.01	20.00	0.001666	54.396
20.01	20.00	0.001683	54.495
20.01	20.00	0.001699	54.596
20.01	20.00	0.001716	54.696
20.01	20.00	0.001733	54.796
20.01	20.00	0.001749	54.896
20.01	19.99	0.001766	55.001
20.01	19.99	0.001783	55.096
20.01	19.99	0.001799	55.195
20.01	19.99	0.001816	55.296
20.01	19.99	0.001833	55.396
20.01	19.99	0.001849	55.496
20.01	19.99	0.001866	55.596
20.01	19.99	0.001883	55.696
20.01	19.99	0.001899	55.796
20.01	19.99	0.001916	55.896
20.01	19.99	0.001933	55.995
20.01	19.99	0.001949	56.095
20.01	19.99	0.001966	56.196
20.01	20.00	0.001983	56.296
20.01	20.00	0.001999	56.396
19.99	20.00	0.002016	56.525
19.99	20.00	0.002033	56.625
19.99	20.00	0.002049	56.719
19.99	20.00	0.002066	56.824
19.99	20.00	0.002082	56.923
19.99	20.00	0.002099	57.018
19.99	20.01	0.002116	57.122
19.99	20.01	0.002132	57.222
19.99	20.01	0.002149	57.317
19.99	20.01	0.002166	57.422
19.99	20.01	0.002182	57.521
19.99	20.01	0.002199	57.615
19.99	20.01	0.002216	57.721
19.99	20.01	0.002232	57.815
19.99	20.01	0.002249	57.915
19.99	20.01	0.002266	58.020
19.99	20.01	0.002282	58.114
19.99	20.01	0.002299	58.214
19.99	20.01	0.002316	58.318
20.01	20.00	0.002332	58.413
20.01	20.00	0.002349	58.512
20.01	20.00	0.002366	58.617
20.01	20.00	0.002382	58.711
20.01	20.00	0.002399	58.811
20.01	20.00	0.002416	58.916
20.01	20.00	0.002432	59.010
20.01	19.99	0.002449	59.110
20.01	19.99	0.002466	59.214
20.01	19.99	0.002482	59.309
20.01	19.99	0.002499	59.408
20.01	19.99	0.002516	59.513
20.01	19.99	0.002532	59.608
20.01	19.99	0.002549	59.708
20.01	19.99	0.002566	59.813
20.01	19.99	0.002582	59.907
20.01	19.99	0.002599	00.007
20.01	19.99	0.002616	00.111
20.01	19.99	0.002632	00.206
20.01	19.99	0.002649	00.305
20.01	20.00	0.002666	00.410
20.01	20.00	0.002682	00.505
20.01	20.00	0.002699	00.605
20.01	20.00	0.002716	00.709
19.99	20.00	0.002732	00.803
19.99	20.00	0.002749	00.905
19.99	20.00	0.002766	01.007
19.99	20.00	0.002782	01.102
19.99	20.01	0.002799	01.205
19.99	20.01	0.002816	01.306
19.99	20.01	0.002832	01.401
19.99	20.01	0.002849	01.505
19.99	20.01	0.002866	01.605
19.99	20.01	0.002882	01.699
19.99	20.01	0.002899	01.804
19.99	20.01	0.002915	01.903
19.99	20.01	0.002932	01.998
19.99	20.01	0.002949	02.103
19.99	20.01	0.002965	02.202
19.99	20.01	0.002982	02.297
19.99	20.01	0.002999	02.402
20.01	20.00	0.003015	02.502
20.01	20.00	0.003032	02.597
20.01	20.00	0.003049	02.701
20.01	20.00	0.003065	02.800
20.01	20.00	0.003082	02.897
20.01	20.00	0.003099	03.000
20.01	20.00	0.003115	03.100
20.01	19.99	0.003132	03.197
20.01	19.99	0.003149	03.298
20.01	19.99	0.003165	03.400
20.01	19.99	0.003182	03.496
20.01	19.99	0.003199	03.597
20.01	19.99	0.003215	03.701
20.01	19.99	0.003232	03.797
20.01	19.99	0.003249	03.897
20.01	19.99	0.003265	04.000
20.01	19.99	0.003282	04.097
20.01	19.99	0.003299	04.197
20.01	19.99	0.003315	04.300
20.01	19.99	0.003332	04.396
19.99	20.00	0.003349	04.497
19.99	20.00	0.003365	04.601
19.99	20.00	0.003382	04.697
19.99	20.00	0.003399	04.798
19.99	20.00	0.003415	04.900
19.99	20.00	0.003432	04.998
19.99	20.00	0.003449	05.098
19.99	20.00	0.003465	05.200
19.99	20.01	0.003482	05.297
19.99	20.01	0.003499	05.398
19.99	20.01	0.003515	05.501
19.99	20.01	0.003532	05.598
19.99	20.01	0.003549	05.698
19.99	20.01	0.003565	05.800
19.99	20.01	0.003582	05.898
19.99	20.01	0.003599	05.997
19.99	20.01	0.003615	06.100
19.99	20.01	0.003632	06.198
19.99	20.01	0.003649	06.298
19.99	20.01	0.003665	06.400
19.99	20.01	0.003682	06.499
19.99	20.00	0.003699	06.599
20.01	20.00	0.003715	06.700
20.01	20.00	0.003732	06.799
20.01	20.00	0.003748	06.898
20.01	20.00	0.003765	07.000
20.01	20.00	0.003782	07.099
20.01	20.00	0.003798	07.199
20.01	19.99	0.003815	07.300
20.01	19.99	0.003832	07.399
20.01	19.99	0.003848	07.499
20.01	19.99	0.003865	07.600
20.01	19.99	0.003882	07.699
20.01	19.99	0.003898	07.798
20.01	19.99	0.003915	07.900
20.01	19.99	0.003932	07.999
20.01	19.99	0.003948	08.099
20.01	19.99	0.003965	08.200
20.01	19.99	0.003982	08.299
20.01	19.99	0.003998	08.399
20.01	19.99	0.004015	08.500
20.01	20.00	0.004032	08.628
19.99	20.00	0.004048	08.722
19.99	20.00	0.004065	08.800
19.99	20.00	0.004082	08.927
19.99	20.00	0.004098	09.021
19.99	20.00	0.004115	09.100
19.99	20.00	0.004132	09.225
19.99	20.00	0.004148	09.320
19.99	20.01	0.004165	09.424
19.99	20.01	0.004182	09.524
19.99	20.01	0.004198	09.619
19.99	20.01	0.004215	09.723
19.99	20.01	0.004232	09.823
19.99	20.01	0.004248	09.917
19.99	20.01	0.004265	10.022
19.99	20.01	0.004282	10.121
19.99	20.01	0.004298	10.216
19.99	20.01	0.004315	10.320
19.99	20.01	0.004332	10.420
19.99	20.01	0.004348	10.515
19.99	20.01	0.004365	10.619
20.01	20.00	0.004382	10.714
20.01	20.00	0.004398	10.813
20.01	20.00	0.004415	10.919
20.01	20.00	0.004432	11.013
20.01	20.00	0.004448	11.113
20.01	20.00	0.004465	11.217
20.01	20.00	0.004482	11.312
20.01	19.99	0.004498	11.412
20.01	19.99	0.004515	11.516
20.01	19.99	0.004532	11.611
20.01	19.99	0.004548	11.710
20.01	19.99	0.004565	11.815
20.01	19.99	0.004581	11.909
20.01	19.99	0.004598	12.009
20.01	19.99	0.004615	12.114
20.01	19.99	0.004631	12.208
20.01	19.99	0.004648	12.308
20.01	19.99	0.004665	12.412
20.01	19.99	0.004681	12.507
20.01	19.99	0.004698	12.606
20.01	20.00	0.004715	12.711
19.99	20.00	0.004731	12.805
19.99	20.00	0.004748	12.905
19.99	20.00	0.004765	13.010
19.99	20.00	0.004781	13.104
19.99	20.00	0.004798	13.204
19.99	20.00	0.004815	13.308
19.99	20.00	0.004831	13.403
19.99	20.01	0.004848	13.504
19.99	20.01	0.004865	13.608
19.99	20.01	0.004881	13.703
19.99	20.01	0.004898	13.804
19.99	20.01	0.004915	13.907
19.99	20.01	0.004931	14.001
19.99	20.01	0.004948	14.104
19.99	20.01	0.004965	14.205
19.99	20.01	0.004981	14.300
19.99	20.01	0.004998	14.403
19.99	20.01	0.005015	14.504
19.99	20.01	0.005031	14.600
19.99	20.01	0.005048	14.703
19.99	20.00	0.005065	14.803
20.01	20.00	0.005081	14.900
20.01	20.00	0.005098	15.002
20.01	20.00	0.005115	15.101
20.01	20.00	0.005131	15.201
20.01	20.00	0.005148	15.301
20.01	20.00	0.005165	15.401
20.01	19.99	0.005181	15.501
20.01	19.99	0.005198	15.601
20.01	19.99	0.005215	15.701
20.01	19.99	0.005231	15.801
20.01	19.99	0.005248	15.901
20.01	19.99	0.005265	16.000
20.01	19.99	0.005281	16.101
20.01	19.99	0.005298	16.201
20.01	19.99	0.005315	16.301
20.01	19.99	0.005331	16.401
20.01	19.99	0.005348	16.501
20.01	19.99	0.005365	16.601
20.01	19.99	0.005381	16.700
20.01	20.00	0.005398	16.801
20.01	20.00	0.005414	16.901
19.99	20.00	0.005431	17.001
19.99	20.00	0.005448	17.101
19.99	20.00	0.005464	17.201
19.99	20.00	0.005481	17.301
19.99	20.00	0.005498	17.401
19.99	20.00	0.005514	17.501
19.99	20.01	0.005531	17.600
19.99	20.01	0.005548	17.701
19.99	20.01	0.005564	17.801
19.99	20.01	0.005581	17.901
19.99	20.01	0.005598	18.001
19.99	20.01	0.005614	18.101
19.99	20.01	0.005631	18.201
19.99	20.01	0.005648	18.301
19.99	20.01	0.005664	18.401
19.99	20.01	0.005681	18.500
19.99	20.01	0.005698	18.601
19.99	20.01	0.005714	18.701
20.01	20.01	0.005731	18.801
