649.3809523809524,609.8095238095239,392.5238095238095,385.0952380952381,476.2857142857143,395.85714285714283
610.0,597.5714285714286,355.4761904761905,391.95238095238096,401.14285714285717,406.95238095238096
622.7619047619048,612.0,380.0,371.85714285714283,426.8095238095238,397.6666666666667
625.8571428571429,649.6666666666666,355.8095238095238,373.42857142857144,429.1904761904762,393.3809523809524
553.7142857142857,592.2380952380952,332.8095238095238,434.23809523809524,372.6666666666667,317.3333333333333
633.2380952380952,642.952380952381,359.04761904761904,407.9047619047619,426.57142857142856,408.6190476190476
560.6666666666666,569.3809523809524,330.1904761904762,394.3809523809524,375.1904761904762,345.6190476190476
595.4285714285714,586.6190476190476,367.9047619047619,387.76190476190476,393.42857142857144,368.57142857142856
603.7142857142857,592.3333333333334,350.95238095238096,386.2857142857143,405.9047619047619,319.2857142857143
603.1428571428571,589.0,352.8095238095238,384.5238095238095,404.6190476190476,372.04761904761904
591.2380952380952,584.1428571428571,366.04761904761904,392.8095238095238,409.23809523809524,337.23809523809524
610.3333333333334,582.4761904761905,408.95238095238096,401.0,497.0,333.57142857142856
594.3809523809524,581.6190476190476,403.5238095238095,389.6190476190476,487.0952380952381,387.8095238095238
598.9047619047619,587.1904761904761,394.04761904761904,406.2857142857143,440.0,395.14285714285717
590.6190476190476,592.0952380952381,398.14285714285717,394.1904761904762,432.3809523809524,352.0952380952381
608.047619047619,595.2380952380952,373.2857142857143,412.23809523809524,425.2857142857143,367.5238095238095
540.1428571428571,540.8095238095239,336.42857142857144,377.2857142857143,369.23809523809524,349.76190476190476
630.9047619047619,624.2857142857143,399.2857142857143,417.2857142857143,467.6190476190476,397.23809523809524
597.3333333333334,572.3809523809524,345.6666666666667,388.57142857142856,393.4761904761905,335.95238095238096
605.1904761904761,594.0952380952381,355.3809523809524,395.95238095238096,407.1904761904762,367.6190476190476
611.3809523809524,588.6190476190476,362.5238095238095,388.76190476190476,401.2857142857143,338.57142857142856
605.0952380952381,591.1428571428571,358.6666666666667,343.76190476190476,387.04761904761904,387.4761904761905
610.2380952380952,588.952380952381,363.7142857142857,353.2857142857143,406.6190476190476,354.23809523809524
595.7619047619048,596.4285714285714,358.76190476190476,396.95238095238096,425.9047619047619,348.85714285714283
583.8095238095239,609.952380952381,447.6666666666667,375.9047619047619,510.0,343.5238095238095
602.8571428571429,612.0952380952381,402.42857142857144,351.7142857142857,479.7142857142857,388.1904761904762
593.8095238095239,615.4285714285714,385.23809523809524,389.6666666666667,444.6190476190476,272.42857142857144
601.6190476190476,614.047619047619,363.7142857142857,354.0,435.6190476190476,357.3333333333333
551.1904761904761,514.0952380952381,326.8095238095238,383.42857142857144,396.2857142857143,295.9047619047619
614.3809523809524,627.3809523809524,378.76190476190476,398.76190476190476,431.9047619047619,341.7142857142857
552.4285714285714,529.7142857142857,342.8095238095238,361.9047619047619,383.95238095238096,304.42857142857144
581.9047619047619,552.6666666666666,338.1904761904762,364.5238095238095,404.0,344.85714285714283
577.9047619047619,573.7619047619048,345.0,375.57142857142856,418.57142857142856,286.76190476190476
576.3809523809524,567.6666666666666,353.0952380952381,368.0,410.8095238095238,354.57142857142856
581.1428571428571,561.8095238095239,347.95238095238096,377.42857142857144,413.4761904761905,402.9047619047619
604.7619047619048,581.2380952380952,368.9047619047619,378.04761904761904,422.6666666666667,408.42857142857144
625.3333333333334,606.3333333333334,416.9047619047619,393.2857142857143,457.5238095238095,336.04761904761904
552.3333333333334,525.7142857142857,379.04761904761904,421.14285714285717,426.42857142857144,332.57142857142856
604.952380952381,625.0952380952381,382.23809523809524,416.04761904761904,479.42857142857144,352.04761904761904
556.1904761904761,520.6666666666666,346.57142857142856,385.14285714285717,394.5238095238095,302.8095238095238
562.7142857142857,558.047619047619,348.1904761904762,378.6666666666667,391.23809523809524,336.3809523809524
569.9047619047619,679.6190476190476,331.14285714285717,472.9047619047619,401.6190476190476,292.85714285714283
569.5238095238095,653.8571428571429,354.04761904761904,429.4761904761905,409.42857142857144,351.0952380952381
586.7619047619048,647.3809523809524,416.2857142857143,426.76190476190476,477.2857142857143,317.0952380952381
591.1904761904761,644.6190476190476,373.4761904761905,403.0,455.0952380952381,322.85714285714283
600.3809523809524,617.4285714285714,367.76190476190476,404.9047619047619,445.57142857142856,343.1904761904762
588.2857142857143,616.4285714285714,361.3333333333333,367.95238095238096,431.5238095238095,350.95238095238096
528.7619047619048,545.047619047619,328.76190476190476,371.8095238095238,376.76190476190476,336.4761904761905
624.1904761904761,625.0952380952381,359.14285714285717,370.04761904761904,445.23809523809524,370.14285714285717
543.952380952381,571.8095238095239,338.7142857142857,385.2857142857143,389.6666666666667,367.04761904761904
572.1904761904761,597.6666666666666,339.2857142857143,373.76190476190476,406.14285714285717,306.76190476190476
564.6666666666666,571.8095238095239,332.3809523809524,370.76190476190476,408.14285714285717,276.2857142857143
571.0,587.3809523809524,354.3333333333333,341.7142857142857,401.95238095238096,319.6666666666667
571.6666666666666,580.6190476190476,352.85714285714283,347.2857142857143,411.0952380952381,300.14285714285717
574.5238095238095,670.8095238095239,360.9047619047619,480.04761904761904,408.85714285714283,308.14285714285717
566.8571428571429,686.1904761904761,361.6190476190476,412.0952380952381,399.85714285714283,294.9047619047619
585.0,707.0,359.4761904761905,404.2857142857143,400.1904761904762,320.3333333333333
355.7142857142857,588.4285714285714,679.7619047619048,365.8095238095238,367.9047619047619,411.14285714285717
678.8095238095239,703.4761904761905,366.9047619047619,387.1904761904762,437.76190476190476,402.3809523809524
668.7619047619048,721.3809523809524,368.14285714285717,348.42857142857144,419.0952380952381,392.3333333333333
660.9047619047619,720.5238095238095,363.3809523809524,387.8095238095238,441.42857142857144,408.3809523809524
586.3333333333334,614.6666666666666,357.23809523809524,359.7142857142857,390.3333333333333,296.04761904761904
585.047619047619,623.6666666666666,410.5238095238095,377.14285714285717,471.23809523809524,365.1904761904762
588.1428571428571,631.2380952380952,358.0,359.95238095238096,439.6190476190476,353.0
580.7142857142857,732.3809523809524,371.1904761904762,461.7142857142857,424.3809523809524,363.14285714285717
565.8571428571429,724.1428571428571,370.76190476190476,436.8095238095238,445.3809523809524,308.6190476190476
578.4761904761905,734.7619047619048,351.14285714285717,395.95238095238096,443.14285714285717,310.4761904761905
579.8095238095239,735.0,359.3809523809524,355.23809523809524,439.4761904761905,335.0
577.4761904761905,712.5238095238095,403.0952380952381,351.42857142857144,509.7142857142857,331.76190476190476
585.2380952380952,705.3809523809524,382.95238095238096,348.3333333333333,495.8095238095238,342.6666666666667
512.2857142857143,593.3333333333334,351.5238095238095,413.57142857142856,420.14285714285717,310.76190476190476
543.8571428571429,600.3333333333334,349.1904761904762,408.6666666666667,427.14285714285717,317.42857142857144
545.1428571428571,610.5238095238095,373.95238095238096,399.57142857142856,421.9047619047619,315.3333333333333
552.4761904761905,600.3809523809524,344.4761904761905,373.3809523809524,421.14285714285717,314.76190476190476
567.4285714285714,618.0,346.76190476190476,415.4761904761905,419.14285714285717,320.14285714285717
550.0,629.4285714285714,337.42857142857144,421.76190476190476,412.95238095238096,345.1904761904762
551.8571428571429,607.1904761904761,345.8095238095238,366.95238095238096,425.23809523809524,346.76190476190476
553.6666666666666,674.4285714285714,356.6666666666667,379.0952380952381,431.8095238095238,355.6666666666667
569.8571428571429,625.952380952381,353.04761904761904,340.7142857142857,436.14285714285717,351.8095238095238
559.5238095238095,764.5238095238095,344.04761904761904,419.76190476190476,420.8095238095238,362.85714285714283
563.9047619047619,685.9047619047619,333.3809523809524,402.04761904761904,446.0952380952381,356.76190476190476
556.0,669.0,333.5238095238095,353.04761904761904,410.42857142857144,363.23809523809524
568.1904761904761,698.3333333333334,334.0,341.85714285714283,440.0952380952381,347.5238095238095
561.8095238095239,696.7619047619048,347.04761904761904,381.5238095238095,430.57142857142856,351.2857142857143
568.1904761904761,680.6666666666666,331.7142857142857,339.7142857142857,430.04761904761904,351.04761904761904
498.42857142857144,567.9047619047619,308.14285714285717,430.95238095238096,371.57142857142856,339.1904761904762
603.8571428571429,707.047619047619,358.42857142857144,394.3333333333333,449.2857142857143,331.2857142857143
542.5238095238095,575.9047619047619,333.42857142857144,393.4761904761905,396.42857142857144,343.1904761904762
536.5714285714286,600.952380952381,385.57142857142856,398.8095238095238,464.0,321.57142857142856
547.0,645.7619047619048,396.5238095238095,411.8095238095238,460.3333333333333,319.3333333333333
568.8571428571429,673.3333333333334,388.76190476190476,409.3809523809524,462.2857142857143,353.6190476190476
569.6666666666666,717.8571428571429,375.95238095238096,398.7142857142857,465.8095238095238,345.14285714285717
581.3809523809524,698.4285714285714,386.95238095238096,403.3333333333333,481.42857142857144,363.04761904761904
595.3333333333334,732.047619047619,376.14285714285717,434.7142857142857,484.57142857142856,356.57142857142856
586.0,788.047619047619,413.0952380952381,436.6190476190476,472.3809523809524,372.4761904761905
609.6190476190476,752.1904761904761,407.6190476190476,446.42857142857144,501.6666666666667,375.5238095238095
598.5238095238095,772.4285714285714,396.23809523809524,441.42857142857144,498.9047619047619,379.9047619047619
610.8095238095239,753.6190476190476,404.3809523809524,494.0952380952381,492.6666666666667,372.3333333333333
617.3809523809524,772.8095238095239,411.57142857142856,498.7142857142857,520.5238095238095,370.6666666666667
619.9047619047619,771.8571428571429,416.5238095238095,501.14285714285717,520.5714285714286,384.8095238095238
631.7142857142857,799.4285714285714,431.3809523809524,500.4761904761905,509.7142857142857,369.3809523809524
404.23809523809524,620.1428571428571,790.4285714285714,410.42857142857144,512.7142857142857,515.6190476190476
630.6666666666666,801.952380952381,426.85714285714283,500.76190476190476,524.2380952380952,378.8095238095238
637.5714285714286,778.0,410.1904761904762,496.0952380952381,524.5714285714286,365.8095238095238
630.8571428571429,785.5714285714286,402.57142857142856,492.95238095238096,533.4285714285714,346.7142857142857
646.2380952380952,798.4285714285714,437.85714285714283,485.42857142857144,512.8095238095239,341.5238095238095
617.4285714285714,822.6666666666666,417.3333333333333,467.14285714285717,506.42857142857144,336.76190476190476
634.6666666666666,812.5714285714286,422.6666666666667,466.6190476190476,504.6666666666667,383.5238095238095
640.9047619047619,817.952380952381,414.14285714285717,480.4761904761905,495.9047619047619,382.95238095238096
642.2380952380952,758.7619047619048,414.3333333333333,458.5238095238095,493.9047619047619,387.42857142857144
644.4761904761905,764.7619047619048,415.1904761904762,532.5238095238095,500.3333333333333,379.42857142857144
643.1428571428571,760.8571428571429,436.04761904761904,482.23809523809524,514.1904761904761,363.5238095238095
651.1428571428571,784.4285714285714,421.8095238095238,464.3809523809524,513.047619047619,369.6190476190476
637.9047619047619,834.2380952380952,427.6666666666667,473.0952380952381,486.0,374.1904761904762
648.4285714285714,801.6190476190476,433.6190476190476,539.2380952380952,514.8571428571429,380.04761904761904
647.6190476190476,750.4285714285714,407.14285714285717,475.6666666666667,525.6190476190476,380.5238095238095
637.4761904761905,847.9047619047619,409.6190476190476,478.04761904761904,526.2380952380952,358.57142857142856
649.8095238095239,838.5238095238095,408.76190476190476,464.23809523809524,515.5238095238095,366.57142857142856
650.5714285714286,747.1428571428571,442.6666666666667,470.0,517.8571428571429,354.0952380952381
638.4285714285714,769.4761904761905,404.3809523809524,464.85714285714283,520.2857142857143,367.4761904761905
368.0,646.5714285714286,772.6190476190476,408.6190476190476,533.7619047619048,516.5714285714286
637.5714285714286,782.5714285714286,422.85714285714283,479.0952380952381,507.0,358.3333333333333
648.4761904761905,762.5714285714286,425.04761904761904,522.0952380952381,509.42857142857144,368.2857142857143
641.8571428571429,791.047619047619,441.8095238095238,461.0952380952381,503.04761904761904,358.1904761904762
614.0,771.8095238095239,405.42857142857144,524.4761904761905,523.4761904761905,356.6666666666667
630.1428571428571,780.952380952381,402.76190476190476,518.6666666666666,508.14285714285717,354.0
621.6190476190476,792.0,407.2857142857143,458.95238095238096,513.3809523809524,354.0952380952381
621.9047619047619,784.8571428571429,418.04761904761904,519.1428571428571,513.0,365.9047619047619
647.0952380952381,785.6190476190476,420.57142857142856,523.2380952380952,514.2380952380952,361.95238095238096
641.952380952381,765.8571428571429,423.8095238095238,521.1428571428571,516.1904761904761,361.85714285714283
638.7142857142857,796.4761904761905,429.7142857142857,453.6666666666667,528.0952380952381,367.9047619047619
640.7619047619048,777.0952380952381,436.6666666666667,452.4761904761905,519.2380952380952,366.04761904761904
634.7619047619048,788.3809523809524,420.04761904761904,461.6666666666667,517.6666666666666,374.0
633.4761904761905,798.5714285714286,418.04761904761904,451.3809523809524,517.0952380952381,399.57142857142856
632.7142857142857,766.1428571428571,435.04761904761904,518.4285714285714,516.3809523809524,411.42857142857144
638.4285714285714,786.1428571428571,427.14285714285717,475.7142857142857,522.0952380952381,415.4761904761905
648.6666666666666,779.0952380952381,437.6666666666667,469.2857142857143,511.4761904761905,408.95238095238096
631.2857142857143,778.6190476190476,427.42857142857144,458.6190476190476,529.952380952381,409.95238095238096
