LABEL,POSITION_T,Mean ch1
Label,T,Mean ch1
,(sec),(counts)
ID8380,73.0,265.23809523809524
ID2274,74.0,450.6190476190476
ID3381,74.0,667.4285714285714
ID4503,74.0,281.04761904761904
ID5962,74.0,447.42857142857144
ID6811,74.0,404.0952380952381
ID8383,74.0,250.9047619047619
ID2277,75.0,386.1904761904762
ID3383,75.0,617.9047619047619
ID4507,75.0,289.95238095238096
ID5964,75.0,453.4761904761905
ID6814,75.0,389.2857142857143
ID8386,75.0,243.14285714285714
ID2280,76.0,424.0
ID3385,76.0,838.9047619047619
ID4511,76.0,287.76190476190476
ID5967,76.0,457.3809523809524
ID6817,76.0,396.57142857142856
ID8389,76.0,265.76190476190476
ID2283,77.0,414.9047619047619
ID3387,77.0,786.3333333333334
ID4516,77.0,304.6666666666667
ID5969,77.0,482.3333333333333
ID6821,77.0,385.57142857142856
ID8394,77.0,240.52380952380952
ID2286,78.0,417.14285714285717
ID3389,78.0,796.3333333333334
ID4521,78.0,302.95238095238096
ID5971,78.0,473.04761904761904
ID6824,78.0,368.5238095238095
ID8397,78.0,217.71428571428572
ID2289,79.0,381.7142857142857
ID3391,79.0,692.1904761904761
ID4525,79.0,278.3333333333333
ID5973,79.0,441.4761904761905
ID6826,79.0,1224.0
ID8400,79.0,733.4761904761905
ID2292,80.0,401.8095238095238
ID3393,80.0,832.2857142857143
ID4529,80.0,273.3333333333333
ID5975,80.0,443.14285714285717
ID6828,80.0,977.1428571428571
ID8403,80.0,539.1904761904761
ID2295,81.0,389.1904761904762
ID3395,81.0,692.7619047619048
ID4533,81.0,288.85714285714283
ID5977,81.0,427.42857142857144
ID6830,81.0,785.952380952381
ID8407,81.0,362.95238095238096
ID2299,82.0,356.3333333333333
ID3397,82.0,591.5238095238095
ID4537,82.0,296.4761904761905
ID5979,82.0,429.5238095238095
ID6832,82.0,672.8095238095239
ID8410,82.0,298.6666666666667
ID2303,83.0,351.04761904761904
ID3399,83.0,557.6666666666666
ID4541,83.0,291.42857142857144
ID5981,83.0,454.04761904761904
ID6834,83.0,558.5238095238095
ID8413,83.0,254.66666666666666
ID2307,84.0,363.23809523809524
ID3401,84.0,502.23809523809524
ID4545,84.0,292.0952380952381
ID5984,84.0,444.7142857142857
ID6837,84.0,492.5238095238095
ID8416,84.0,239.71428571428572
ID2311,85.0,329.85714285714283
ID3403,85.0,430.95238095238096
ID4549,85.0,275.4761904761905
ID5987,85.0,403.3333333333333
ID6839,85.0,401.1904761904762
ID8419,85.0,256.0
ID2315,86.0,382.95238095238096
ID3405,86.0,477.1904761904762
ID4553,86.0,286.85714285714283
ID5989,86.0,428.3333333333333
ID6842,86.0,416.8095238095238
ID8424,86.0,252.23809523809524
ID2321,87.0,361.76190476190476
ID3408,87.0,558.8095238095239
ID4557,87.0,263.76190476190476
ID5992,87.0,393.85714285714283
ID6845,87.0,354.6190476190476
ID8428,87.0,235.0
ID2326,88.0,1047.7142857142858
ID3411,88.0,1349.904761904762
ID4560,88.0,278.1904761904762
ID5994,88.0,392.14285714285717
ID6848,88.0,358.42857142857144
ID8432,88.0,237.23809523809524
ID2329,89.0,832.8095238095239
ID3413,89.0,1175.952380952381
ID4564,89.0,272.5238095238095
ID5997,89.0,405.0952380952381
ID6851,89.0,362.23809523809524
ID8435,89.0,223.0
ID2332,90.0,713.0
ID3415,90.0,1022.2380952380952
ID4569,90.0,282.8095238095238
ID5999,90.0,408.4761904761905
ID6854,90.0,354.0
ID8439,90.0,236.14285714285714
ID2335,91.0,660.0
ID3417,91.0,923.0952380952381
ID4573,91.0,291.76190476190476
ID6001,91.0,443.0952380952381
ID6857,91.0,347.57142857142856
ID8442,91.0,227.28571428571428
ID2338,92.0,646.8095238095239
ID3419,92.0,876.4285714285714
ID4577,92.0,290.95238095238096
ID6003,92.0,475.3333333333333
ID6860,92.0,340.8095238095238
ID8450,92.0,220.8095238095238
ID2341,93.0,610.4761904761905
ID3421,93.0,862.5714285714286
ID4581,93.0,297.42857142857144
ID6006,93.0,489.76190476190476
ID6863,93.0,332.85714285714283
ID8455,93.0,219.23809523809524
ID2344,94.0,596.0
ID3423,94.0,833.4761904761905
ID4585,94.0,308.95238095238096
ID6008,94.0,525.0
ID6866,94.0,335.0
ID8462,94.0,203.76190476190476
ID2347,95.0,608.1428571428571
ID3425,95.0,773.5238095238095
ID4589,95.0,317.95238095238096
ID6010,95.0,535.7619047619048
ID6869,95.0,365.3809523809524
ID8470,95.0,254.61904761904762
ID2350,96.0,558.7142857142857
ID3427,96.0,759.7142857142857
ID4593,96.0,304.7142857142857
ID6012,96.0,559.1904761904761
ID6873,96.0,378.7142857142857
ID8477,96.0,255.9047619047619
ID2353,97.0,544.7619047619048
ID3429,97.0,741.7619047619048
ID4597,97.0,316.4761904761905
ID6014,97.0,584.7619047619048
ID6879,97.0,392.3333333333333
ID8480,97.0,256.04761904761904
ID2356,98.0,570.0
ID3432,98.0,720.952380952381
ID4601,98.0,311.6666666666667
ID6016,98.0,582.3809523809524
ID6888,98.0,421.04761904761904
ID8483,98.0,273.85714285714283
ID2359,99.0,548.2857142857143
ID3436,99.0,740.047619047619
ID4605,99.0,312.4761904761905
ID6018,99.0,590.4285714285714
ID6892,99.0,422.6190476190476
ID8490,99.0,249.14285714285714
ID2362,100.0,549.2380952380952
ID3438,100.0,750.5238095238095
ID4609,100.0,313.9047619047619
ID6020,100.0,590.5714285714286
ID6898,100.0,426.8095238095238
ID8493,100.0,308.6666666666667
ID2365,101.0,530.7619047619048
ID3441,101.0,699.6190476190476
ID4613,101.0,316.4761904761905
ID6022,101.0,613.2380952380952
ID6901,101.0,425.95238095238096
ID8500,101.0,283.7142857142857
ID2369,102.0,537.952380952381
ID3443,102.0,675.3809523809524
ID4617,102.0,306.0952380952381
ID6024,102.0,626.1428571428571
ID6905,102.0,443.57142857142856
ID8504,102.0,283.3333333333333
ID2372,103.0,524.8095238095239
ID3445,103.0,705.4285714285714
ID4621,103.0,309.04761904761904
ID6026,103.0,636.6190476190476
ID6909,103.0,454.85714285714283
ID8508,103.0,277.8095238095238
ID2375,104.0,532.7619047619048
ID3447,104.0,683.3333333333334
ID4625,104.0,318.14285714285717
ID6028,104.0,645.3809523809524
ID6912,104.0,445.7142857142857
ID8511,104.0,292.3333333333333
ID2378,105.0,518.7142857142857
ID3450,105.0,668.4285714285714
ID4630,105.0,290.23809523809524
ID6030,105.0,627.0952380952381
ID6915,105.0,442.3333333333333
ID8516,105.0,273.8095238095238
ID2381,106.0,507.3809523809524
ID3452,106.0,671.1904761904761
ID4634,106.0,309.6190476190476
ID6032,106.0,610.1904761904761
ID6918,106.0,445.0952380952381
ID8519,106.0,250.71428571428572
ID2385,107.0,510.9047619047619
ID3454,107.0,636.1904761904761
ID4639,107.0,303.9047619047619
ID6034,107.0,634.3809523809524
ID6922,107.0,397.6666666666667
ID8522,107.0,283.6190476190476
ID2388,108.0,488.3809523809524
ID3457,108.0,632.7619047619048
ID4643,108.0,316.14285714285717
ID6036,108.0,621.5238095238095
ID6926,108.0,407.1904761904762
ID8529,108.0,259.2857142857143
ID2391,109.0,481.6190476190476
ID3460,109.0,639.4285714285714
ID4647,109.0,306.5238095238095
ID6038,109.0,628.952380952381
ID6930,109.0,404.04761904761904
ID8532,109.0,242.14285714285714
ID2394,110.0,499.7142857142857
ID3463,110.0,640.6666666666666
ID4651,110.0,304.0952380952381
ID6040,110.0,630.7619047619048
ID6933,110.0,417.5238095238095
ID8535,110.0,307.57142857142856
ID2398,111.0,497.3333333333333
ID3465,111.0,630.7142857142857
ID4655,111.0,305.0952380952381
ID6042,111.0,602.7619047619048
ID6936,111.0,407.76190476190476
ID8542,111.0,259.76190476190476
ID2402,112.0,507.3333333333333
ID3467,112.0,634.2380952380952
ID4659,112.0,303.7142857142857
ID6044,112.0,632.4761904761905
ID6939,112.0,405.3809523809524
ID8545,112.0,280.0952380952381
ID2406,113.0,494.6666666666667
ID3470,113.0,627.1428571428571
ID4663,113.0,305.3809523809524
ID6046,113.0,637.7619047619048
ID6943,113.0,417.14285714285717
ID8548,113.0,291.85714285714283
ID2409,114.0,502.42857142857144
ID3472,114.0,616.2857142857143
ID4667,114.0,307.04761904761904
ID6048,114.0,630.4761904761905
ID6947,114.0,416.85714285714283
ID8552,114.0,268.6666666666667
ID2413,115.0,488.8095238095238
ID3475,115.0,633.7142857142857
ID4671,115.0,301.5238095238095
ID6050,115.0,633.8571428571429
ID6951,115.0,414.6666666666667
ID8558,115.0,257.95238095238096
ID2417,116.0,485.0
ID3478,116.0,628.4761904761905
ID4675,116.0,303.7142857142857
ID6052,116.0,615.5714285714286
ID6955,116.0,415.95238095238096
ID8561,116.0,271.57142857142856
ID2421,117.0,483.4761904761905
ID3480,117.0,618.1428571428571
ID4679,117.0,307.3809523809524
ID6054,117.0,640.4761904761905
ID6958,117.0,398.9047619047619
ID8564,117.0,275.3809523809524
ID2425,118.0,484.9047619047619
ID3482,118.0,616.952380952381
ID4683,118.0,292.6666666666667
ID6056,118.0,639.1904761904761
ID6962,118.0,409.42857142857144
ID8568,118.0,266.5238095238095
ID2429,119.0,485.95238095238096
ID3485,119.0,611.047619047619
ID4687,119.0,302.2857142857143
ID6058,119.0,641.4285714285714
ID6966,119.0,413.2857142857143
ID8571,119.0,256.8095238095238
ID2433,120.0,478.6190476190476
ID3487,120.0,616.6666666666666
ID4691,120.0,304.3333333333333
ID6060,120.0,638.5238095238095
ID6970,120.0,412.14285714285717
ID8574,120.0,270.0
ID2437,121.0,487.6666666666667
ID3490,121.0,621.0952380952381
ID4695,121.0,309.0
ID6062,121.0,632.2380952380952
ID6974,121.0,399.6190476190476
ID8580,121.0,263.3333333333333
ID2440,122.0,471.23809523809524
ID3492,122.0,590.3809523809524
ID4699,122.0,311.7142857142857
ID6064,122.0,616.7619047619048
ID6978,122.0,412.4761904761905
ID8583,122.0,254.52380952380952
ID2444,123.0,479.8095238095238
ID3495,123.0,597.047619047619
ID4703,123.0,310.76190476190476
ID6066,123.0,625.6666666666666
ID6981,123.0,413.85714285714283
ID8586,123.0,264.42857142857144
ID2448,124.0,458.9047619047619
ID3498,124.0,622.4285714285714
ID4707,124.0,307.95238095238096
ID6068,124.0,613.2380952380952
ID6985,124.0,429.5238095238095
ID8593,124.0,251.04761904761904
ID2451,125.0,473.4761904761905
ID3500,125.0,614.8095238095239
ID4711,125.0,295.1904761904762
ID6070,125.0,614.5714285714286
ID6989,125.0,403.9047619047619
ID8596,125.0,273.85714285714283
ID2455,126.0,465.42857142857144
ID3502,126.0,589.5714285714286
ID4715,126.0,307.9047619047619
ID6072,126.0,614.1904761904761
ID6993,126.0,413.6666666666667
ID8602,126.0,260.6190476190476
ID2459,127.0,449.95238095238096
ID3504,127.0,583.0952380952381
ID4719,127.0,308.23809523809524
ID6074,127.0,615.0952380952381
ID6997,127.0,415.76190476190476
ID8605,127.0,255.76190476190476
ID2462,128.0,467.3809523809524
ID3508,128.0,599.1428571428571
ID4723,128.0,311.1904761904762
ID6076,128.0,642.1904761904761
ID7000,128.0,414.6666666666667
ID8609,128.0,264.04761904761904
ID2465,129.0,452.0952380952381
ID3510,129.0,600.4285714285714
ID4727,129.0,299.76190476190476
ID6078,129.0,617.4761904761905
ID7004,129.0,415.1904761904762
ID8613,129.0,257.04761904761904
ID2470,130.0,458.5238095238095
ID3513,130.0,623.7142857142857
ID4731,130.0,288.1904761904762
ID6081,130.0,609.0
ID7007,130.0,398.85714285714283
ID8616,130.0,252.33333333333334
ID2473,131.0,463.5238095238095
ID3515,131.0,611.047619047619
ID4735,131.0,313.0
ID6083,131.0,617.4285714285714
ID7010,131.0,402.1904761904762
ID8619,131.0,256.76190476190476
ID2476,132.0,468.14285714285717
ID3518,132.0,615.3809523809524
ID4739,132.0,324.6666666666667
ID6085,132.0,615.2380952380952
ID7014,132.0,406.42857142857144
ID8622,132.0,334.3333333333333
ID2480,133.0,470.14285714285717
ID3521,133.0,605.4285714285714
ID4743,133.0,292.6190476190476
ID6087,133.0,616.2380952380952
ID7017,133.0,409.7142857142857
ID8629,133.0,367.6666666666667
ID2484,134.0,481.1904761904762
ID3524,134.0,624.1428571428571
ID4747,134.0,306.6190476190476
ID6089,134.0,630.3809523809524
ID7021,134.0,410.9047619047619
ID8634,134.0,433.4761904761905
ID2488,135.0,476.9047619047619
ID3527,135.0,616.7142857142857
ID4751,135.0,300.23809523809524
ID6091,135.0,619.0
ID7025,135.0,412.95238095238096
ID8637,135.0,412.95238095238096
ID2492,136.0,466.14285714285717
ID3530,136.0,622.9047619047619
ID4755,136.0,302.04761904761904
ID6093,136.0,625.6190476190476
ID7029,136.0,408.6666666666667
ID8641,136.0,408.6666666666667
ID2494,137.0,468.0
ID3532,137.0,613.6666666666666
ID4759,137.0,295.2857142857143
ID6095,137.0,624.6666666666666
ID7033,137.0,406.42857142857144
ID8645,137.0,406.42857142857144
ID2497,138.0,475.1904761904762
ID3535,138.0,617.9047619047619
ID4763,138.0,304.95238095238096
ID6097,138.0,633.6190476190476
ID7037,138.0,407.04761904761904
ID8649,138.0,407.04761904761904
ID2499,139.0,478.14285714285717
ID3538,139.0,609.047619047619
ID4767,139.0,309.1904761904762
ID6099,139.0,638.0952380952381
ID7041,139.0,427.04761904761904
ID8653,139.0,427.04761904761904
ID2501,140.0,474.0952380952381
ID3541,140.0,615.6190476190476
ID4771,140.0,305.6190476190476
ID6101,140.0,623.7619047619048
ID7045,140.0,413.3333333333333
ID8657,140.0,413.3333333333333
ID2503,141.0,467.85714285714283
ID3543,141.0,605.9047619047619
ID4775,141.0,303.0
ID6103,141.0,615.1428571428571
ID7049,141.0,412.6190476190476
ID8661,141.0,412.6190476190476
ID2505,142.0,455.14285714285717
ID3546,142.0,623.6666666666666
ID4779,142.0,313.6666666666667
ID6105,142.0,623.5238095238095
ID7053,142.0,402.3809523809524
ID8665,142.0,402.3809523809524
ID2507,143.0,474.3333333333333
ID3549,143.0,615.0952380952381
ID4783,143.0,309.0952380952381
ID6107,143.0,630.7619047619048
ID7056,143.0,422.85714285714283
ID8668,143.0,422.85714285714283
ID2509,144.0,490.5238095238095
ID3552,144.0,622.8571428571429
ID4787,144.0,320.5238095238095
ID6109,144.0,620.2857142857143
ID7060,144.0,415.4761904761905
ID8672,144.0,415.4761904761905
ID2512,145.0,486.76190476190476
ID3555,145.0,618.5714285714286
ID4791,145.0,295.23809523809524
ID6111,145.0,612.0
ID7063,145.0,415.3333333333333
ID8675,145.0,415.3333333333333
ID2515,146.0,484.7142857142857
ID3557,146.0,612.6666666666666
ID4795,146.0,313.1904761904762
ID6113,146.0,625.0952380952381
ID7067,146.0,410.1904761904762
ID8679,146.0,410.1904761904762
ID2517,147.0,484.9047619047619
ID3559,147.0,629.0952380952381
ID4799,147.0,298.04761904761904
ID6115,147.0,617.2380952380952
ID7071,147.0,403.3809523809524
ID8683,147.0,403.3809523809524
ID2520,148.0,493.4761904761905
ID3561,148.0,629.3333333333334
ID4803,148.0,296.85714285714283
ID6117,148.0,617.0952380952381
ID7074,148.0,415.7142857142857
ID8686,148.0,415.7142857142857
ID2522,149.0,498.4761904761905
ID3564,149.0,620.6666666666666
ID4807,149.0,299.7142857142857
ID6119,149.0,643.4285714285714
ID7078,149.0,404.6666666666667
ID8690,149.0,404.6666666666667
ID2525,150.0,502.04761904761904
ID3567,150.0,625.7619047619048
ID4811,150.0,308.5238095238095
ID6121,150.0,675.2857142857143
ID7082,150.0,424.42857142857144
ID8694,150.0,424.42857142857144
ID2529,151.0,489.4761904761905
ID3570,151.0,639.4285714285714
ID4815,151.0,303.0
ID6123,151.0,661.3809523809524
ID7085,151.0,425.4761904761905
ID8697,151.0,425.4761904761905
ID2533,152.0,494.3809523809524
ID3573,152.0,631.8095238095239
ID4819,152.0,307.6666666666667
ID6125,152.0,640.0
ID7089,152.0,413.5238095238095
ID8701,152.0,413.5238095238095
ID2536,153.0,504.9047619047619
ID3576,153.0,645.6666666666666
ID4823,153.0,309.04761904761904
ID6127,153.0,632.9047619047619
ID7093,153.0,407.9047619047619
ID8705,153.0,407.9047619047619
ID2539,154.0,478.3333333333333
ID3579,154.0,641.7619047619048
ID4827,154.0,314.3809523809524
ID6129,154.0,643.2857142857143
ID7097,154.0,402.1904761904762
ID8709,154.0,402.1904761904762
ID2542,155.0,443.23809523809524
ID3582,155.0,576.7619047619048
ID4832,155.0,300.8095238095238
ID6131,155.0,567.0
ID7100,155.0,361.9047619047619
ID8712,155.0,361.9047619047619
ID2544,156.0,444.0
ID3584,156.0,583.3333333333334
ID4838,156.0,303.42857142857144
ID6133,156.0,570.9047619047619
ID7103,156.0,393.95238095238096
ID8715,156.0,393.95238095238096
ID2547,157.0,460.23809523809524
ID3587,157.0,595.7142857142857
ID4843,157.0,276.95238095238096
ID6135,157.0,620.0
ID7106,157.0,390.9047619047619
ID8718,157.0,390.9047619047619
ID2550,158.0,458.7142857142857
ID3590,158.0,602.952380952381
ID4847,158.0,310.04761904761904
ID6137,158.0,582.1428571428571
ID7110,158.0,388.2857142857143
ID8722,158.0,388.2857142857143
ID2553,159.0,464.4761904761905
ID3593,159.0,609.4285714285714
ID4851,159.0,298.23809523809524
ID6139,159.0,610.4761904761905
ID7114,159.0,387.1904761904762
ID8726,159.0,387.1904761904762
ID2556,160.0,464.5238095238095
ID3596,160.0,610.3333333333334
ID4855,160.0,301.0
ID6141,160.0,614.1904761904761
ID7118,160.0,383.57142857142856
ID8730,160.0,383.57142857142856
ID2559,161.0,451.7142857142857
ID3599,161.0,609.3333333333334
ID4859,161.0,319.04761904761904
ID6143,161.0,605.7142857142857
ID7122,161.0,380.0
ID8734,161.0,380.0
ID2562,162.0,466.6666666666667
ID3601,162.0,638.0
ID4863,162.0,308.7142857142857
ID6145,162.0,627.5714285714286
ID7126,162.0,380.0
ID8738,162.0,380.0
ID2565,163.0,493.6190476190476
ID3604,163.0,590.2857142857143
ID4867,163.0,293.5238095238095
ID6147,163.0,611.1428571428571
ID7130,163.0,384.6666666666667
ID8742,163.0,384.6666666666667
ID2568,164.0,476.14285714285717
ID3607,164.0,598.6666666666666
ID4871,164.0,317.5238095238095
ID6149,164.0,592.6190476190476
ID7134,164.0,400.6666666666667
ID8746,164.0,400.6666666666667
ID2571,165.0,487.5238095238095
ID3610,165.0,634.5238095238095
ID4875,165.0,294.6666666666667
ID6151,165.0,616.8095238095239
ID7138,165.0,388.04761904761904
ID8750,165.0,388.04761904761904
ID2574,166.0,472.3809523809524
ID3613,166.0,643.2380952380952
ID4879,166.0,300.4761904761905
ID6153,166.0,621.047619047619
ID7142,166.0,382.6666666666667
ID8754,166.0,382.6666666666667
ID2578,167.0,496.76190476190476
ID3616,167.0,643.6190476190476
ID4883,167.0,304.3809523809524
ID6155,167.0,617.8571428571429
ID7146,167.0,384.9047619047619
ID8758,167.0,384.9047619047619
ID2581,168.0,483.6666666666667
ID3618,168.0,650.0
ID4887,168.0,306.3333333333333
ID6157,168.0,602.5238095238095
ID7150,168.0,394.7142857142857
ID8762,168.0,394.7142857142857
ID2584,169.0,501.8095238095238
ID3620,169.0,633.1904761904761
ID4891,169.0,300.76190476190476
ID6159,169.0,598.7142857142857
ID7154,169.0,379.0952380952381
ID8766,169.0,379.0952380952381
ID2587,170.0,506.2857142857143
ID3623,170.0,638.1904761904761
ID4895,170.0,299.5238095238095
ID6161,170.0,587.2857142857143
ID7158,170.0,375.5238095238095
ID8770,170.0,375.5238095238095
ID2590,171.0,494.23809523809524
ID3625,171.0,659.9047619047619
ID4899,171.0,310.76190476190476
ID6163,171.0,586.5714285714286
ID7162,171.0,396.9047619047619
ID8774,171.0,396.9047619047619
ID2593,172.0,482.95238095238096
ID3628,172.0,654.4761904761905
ID4903,172.0,300.23809523809524
ID6165,172.0,622.0952380952381
ID7166,172.0,373.8095238095238
ID8778,172.0,373.8095238095238
ID2596,173.0,498.42857142857144
ID3630,173.0,637.3809523809524
ID4907,173.0,312.57142857142856
ID6167,173.0,626.6190476190476
ID7170,173.0,389.3809523809524
ID8782,173.0,389.3809523809524
ID2600,174.0,494.6190476190476
ID3633,174.0,610.2857142857143
ID4911,174.0,304.0
ID6169,174.0,613.6190476190476
ID7173,174.0,391.04761904761904
ID8785,174.0,391.04761904761904
ID2603,175.0,491.4761904761905
ID3636,175.0,606.4285714285714
ID4915,175.0,310.14285714285717
ID6171,175.0,607.1904761904761
ID7177,175.0,374.3333333333333
ID8789,175.0,374.3333333333333
ID2606,176.0,472.57142857142856
ID3639,176.0,627.0952380952381
ID4919,176.0,285.3809523809524
ID6173,176.0,607.1904761904761
ID7179,176.0,371.3333333333333
ID8791,176.0,371.3333333333333
ID2609,177.0,479.9047619047619
ID3641,177.0,606.6666666666666
ID4923,177.0,282.8095238095238
ID6175,177.0,587.5714285714286
ID7182,177.0,374.14285714285717
ID8794,177.0,374.14285714285717
ID2612,178.0,451.57142857142856
ID3644,178.0,613.8095238095239
ID4927,178.0,298.57142857142856
ID6177,178.0,565.8571428571429
ID7186,178.0,380.9047619047619
ID8798,178.0,380.9047619047619
ID2614,179.0,486.23809523809524
ID3647,179.0,601.7619047619048
ID4931,179.0,316.0952380952381
ID6179,179.0,547.0952380952381
ID7189,179.0,377.3333333333333
ID8801,179.0,377.3333333333333
ID2616,180.0,461.6190476190476
ID3650,180.0,599.2380952380952
ID4935,180.0,300.04761904761904
ID6181,180.0,602.4761904761905
ID7192,180.0,354.14285714285717
ID8804,180.0,354.14285714285717
ID2620,181.0,485.3809523809524
ID3652,181.0,601.1428571428571
ID4939,181.0,295.4761904761905
ID6183,181.0,569.5714285714286
ID7196,181.0,342.85714285714283
ID8808,181.0,342.85714285714283
ID2623,182.0,466.14285714285717
ID3654,182.0,610.047619047619
ID4943,182.0,299.85714285714283
ID6185,182.0,579.7142857142857
ID7200,182.0,352.0952380952381
ID8812,182.0,352.0952380952381
ID2627,183.0,472.57142857142856
ID3657,183.0,600.3809523809524
ID4947,183.0,294.2857142857143
ID6187,183.0,592.952380952381
ID7204,183.0,351.9047619047619
ID8816,183.0,351.9047619047619
ID2630,184.0,517.952380952381
ID3660,184.0,674.4761904761905
ID4951,184.0,305.1904761904762
ID6189,184.0,623.5238095238095
ID7207,184.0,387.23809523809524
ID8819,184.0,387.23809523809524
ID2633,185.0,536.1428571428571
ID3662,185.0,686.4761904761905
ID4955,185.0,299.4761904761905
ID6191,185.0,628.6190476190476
ID7210,185.0,403.95238095238096
ID8822,185.0,403.95238095238096
ID2635,186.0,498.23809523809524
ID3664,186.0,652.1904761904761
ID4959,186.0,299.42857142857144
ID6193,186.0,605.1904761904761
ID7213,186.0,392.76190476190476
ID8825,186.0,392.76190476190476
ID2638,187.0,504.95238095238096
ID3667,187.0,662.8571428571429
ID4963,187.0,296.6190476190476
ID6195,187.0,604.5238095238095
ID7217,187.0,393.42857142857144
ID8829,187.0,393.42857142857144
ID2641,188.0,505.0
ID3669,188.0,669.5238095238095
ID4967,188.0,305.1904761904762
ID6197,188.0,615.4285714285714
ID7221,188.0,384.85714285714283
ID8833,188.0,384.85714285714283
ID2644,189.0,530.047619047619
ID3672,189.0,680.7619047619048
ID4971,189.0,295.95238095238096
ID6199,189.0,614.952380952381
ID7224,189.0,394.76190476190476
ID8836,189.0,394.76190476190476
ID2647,190.0,531.2857142857143
ID3674,190.0,682.4285714285714
ID4975,190.0,292.3333333333333
ID6201,190.0,609.952380952381
ID7227,190.0,385.23809523809524
ID8839,190.0,385.23809523809524
ID2650,191.0,513.8095238095239
ID3677,191.0,716.1904761904761
ID4979,191.0,310.0952380952381
ID6203,191.0,612.0
ID7231,191.0,391.2857142857143
ID8843,191.0,391.2857142857143
ID2653,192.0,538.1428571428571
ID3679,192.0,680.8571428571429
ID4983,192.0,298.1904761904762
ID6205,192.0,595.7619047619048
ID7235,192.0,377.0952380952381
ID8847,192.0,377.0952380952381
ID2655,193.0,533.2380952380952
ID3681,193.0,685.7619047619048
ID4987,193.0,296.42857142857144
ID6207,193.0,616.8571428571429
ID7239,193.0,377.0952380952381
ID8851,193.0,377.0952380952381
ID2658,194.0,501.85714285714283
ID3683,194.0,681.3809523809524
ID4991,194.0,293.23809523809524
ID6209,194.0,616.3333333333334
ID7243,194.0,392.0
ID8855,194.0,392.0
ID2661,195.0,529.7619047619048
ID3686,195.0,703.3809523809524
ID4995,195.0,294.14285714285717
ID6211,195.0,596.047619047619
ID7247,195.0,394.1904761904762
ID8859,195.0,394.1904761904762
ID2663,196.0,505.2857142857143
ID3689,196.0,697.6190476190476
ID4999,196.0,299.14285714285717
ID6213,196.0,608.952380952381
ID7251,196.0,386.7142857142857
ID8863,196.0,386.7142857142857
ID2666,197.0,501.6666666666667
ID3692,197.0,681.5238095238095
ID5003,197.0,292.8095238095238
ID6215,197.0,585.0952380952381
ID7255,197.0,389.8095238095238
ID8867,197.0,389.8095238095238
ID2669,198.0,494.3333333333333
ID3695,198.0,637.952380952381
ID5007,198.0,299.7142857142857
ID6217,198.0,616.5238095238095
ID7258,198.0,370.5238095238095
ID8870,198.0,370.5238095238095
ID2672,199.0,506.95238095238096
ID3698,199.0,640.2857142857143
ID5011,199.0,291.23809523809524
ID6219,199.0,583.8095238095239
ID7262,199.0,356.14285714285717
ID8874,199.0,356.14285714285717
ID2675,200.0,482.76190476190476
ID3700,200.0,669.1904761904761
ID5015,200.0,290.5238095238095
ID6221,200.0,597.1428571428571
ID7267,200.0,395.5238095238095
ID8880,200.0,347.3333333333333
ID2678,201.0,482.95238095238096
ID3702,201.0,646.9047619047619
ID5019,201.0,286.2857142857143
ID6223,201.0,593.8571428571429
ID7271,201.0,379.95238095238096
ID8887,201.0,301.23809523809524
ID2681,202.0,486.14285714285717
ID3705,202.0,651.2380952380952
ID5023,202.0,298.8095238095238
ID6225,202.0,598.7142857142857
ID7273,202.0,377.57142857142856
ID8892,202.0,282.6666666666667
ID2684,203.0,494.0
ID3707,203.0,630.2857142857143
ID5027,203.0,286.04761904761904
ID6227,203.0,595.4285714285714
ID7277,203.0,362.2857142857143
ID8895,203.0,265.3333333333333
ID2687,204.0,486.42857142857144
ID3710,204.0,631.5238095238095
ID5031,204.0,290.14285714285717
ID6229,204.0,584.0952380952381
ID7281,204.0,361.0
ID8898,204.0,266.0952380952381
ID2690,205.0,468.1904761904762
ID3712,205.0,639.6666666666666
ID5035,205.0,283.3809523809524
ID6231,205.0,595.5714285714286
ID7285,205.0,388.42857142857144
ID8904,205.0,260.6666666666667
ID2693,206.0,476.95238095238096
ID3714,206.0,622.8095238095239
ID5039,206.0,279.3333333333333
ID6233,206.0,588.8095238095239
ID7288,206.0,355.0952380952381
ID8907,206.0,277.9047619047619
ID2696,207.0,479.4761904761905
ID3717,207.0,647.3333333333334
ID5043,207.0,280.95238095238096
ID6235,207.0,592.2857142857143
ID7292,207.0,353.95238095238096
ID8912,207.0,293.95238095238096
ID2699,208.0,490.6666666666667
ID3719,208.0,633.8571428571429
ID5047,208.0,290.3333333333333
ID6237,208.0,580.0952380952381
ID7296,208.0,371.9047619047619
ID8919,208.0,254.0
ID2702,209.0,485.1904761904762
ID3721,209.0,627.7142857142857
ID5051,209.0,294.85714285714283
ID6239,209.0,593.5714285714286
ID7300,209.0,364.3333333333333
ID8922,209.0,250.47619047619048
ID2705,210.0,488.0952380952381
ID3724,210.0,632.1904761904761
ID5055,210.0,285.6666666666667
ID6241,210.0,578.047619047619
ID7303,210.0,365.6190476190476
ID8925,210.0,298.0
ID2708,211.0,494.2857142857143
ID3726,211.0,625.3809523809524
ID5059,211.0,301.23809523809524
ID6243,211.0,567.3333333333334
ID7307,211.0,356.5238095238095
ID8932,211.0,326.4761904761905
ID2711,212.0,479.1904761904762
ID3728,212.0,622.3809523809524
ID5064,212.0,306.7142857142857
