701,492,66,130,106,95,101,210,0,0,345,0,152,284,191,0,0,0,66,0,0,55
2713,1522,1954,1945,2317,1685,689,1930,283,834,1194,511,269,725,1270,453,515,279,431,573,279,440
0.205330990041008,0.24428997020854,0.0326732673267327,0.0626506024096386,0.0437474205530334,0.0533707865168539,0.127848101265823,0.0981308411214953,0,0,0.224171539961014,0,0.36104513064133,0.281466798810704,0.130732375085558,0,0,0,0.132796780684105,0,0,0.111111111111111
