0,0,0,0,0,0,0,157,3,88,0,58,72,142,0
362,371,666,546,451,493,368,215,468,372,493,357,609,349,490
0,0,0,0,0,0,0,0.422043010752688,0.00636942675159236,0.191304347826087,0,0.139759036144578,0.105726872246696,0.289205702647658,0
