341,4192,1448,2266,2039,2857,976,266,2245,1162,1971,1462,1914,1056,499,3022,3761,2636,1168,1735,1751,387,2843,432,791,1923,639,760
1715,2748,2811,4543,3322,4128,1592,1134,3102,3328,4946,2903,3835,5991,1623,2456,2820,3904,5223,1288,4027,1029,2867,3220,2263,2512,1604,748
0.165856031128405,0.604034582132565,0.339985912185959,0.332794830371567,0.380339488901324,0.409019327129563,0.38006230529595,0.19,0.419861604638115,0.258797327394209,0.284950122885644,0.334936998854525,0.332927465646199,0.149851000425713,0.235155513666353,0.551661190215407,0.571493693967482,0.403058103975535,0.18275700203411,0.573933178961297,0.303046036690897,0.273305084745763,0.497898423817863,0.11829134720701,0.259004584151932,0.433596392333709,0.284886312973696,0.503978779840849
