500,54,989,816,468,67,119,662,1138,1224,791,1747,590,224,598,816,699,334,643,635,713,679,696,428,1127,495,779,155
4131,3652,6087,3887,2782,2581,2189,5684,6027,5097,6173,5078,5210,3004,6302,5115,5134,3636,4547,2582,3249,2539,3566,3589,2079,2296,1659,2285
0.107968041459728,0.0145709660010793,0.139768230638779,0.173506272591963,0.144,0.0253021148036254,0.0515597920277296,0.104317680428616,0.158827634333566,0.193640246796393,0.11358414704193,0.255970695970696,0.101724137931034,0.0693928128872367,0.0866666666666667,0.137582195245321,0.11983541916681,0.0841309823677582,0.123892100192678,0.197388871619521,0.179959616355376,0.21100062150404,0.163303613327076,0.10654717450834,0.351528384279476,0.177355786456467,0.319524200164069,0.0635245901639344
