0,134,0,0,0,0,0,0,65,0,31,94,52,241,0
635,499,906,552,509,538,482,504,673,954,789,499,577,331,563
0,0.211690363349131,0,0,0,0,0,0,0.0880758807588076,0,0.0378048780487805,0.158516020236088,0.082670906200318,0.421328671328671,0
