63,732,497,303,218,850,384,63,111,608,489,812,398,502,173
843,218,420,1096,835,1068,1456,658,881,461,711,290,634,450,561
0.0695364238410596,0.770526315789474,0.541984732824427,0.216583273766976,0.207027540360874,0.443169968717414,0.208695652173913,0.087378640776699,0.111895161290323,0.568755846585594,0.4075,0.736842105263158,0.385658914728682,0.527310924369748,0.235694822888283
