560,71,186,115,0,205,269,51,0,65,0,0,111,62,0,140,0,204,114,193,0,0,0,112
3040,608,1433,1707,1567,1390,2100,407,1388,1551,335,923,572,1740,1029,1459,1040,734,976,1388,759,609,527,721
0.155555555555556,0.104565537555228,0.114885731933292,0.0631174533479693,0,0.128526645768025,0.113550021105952,0.111353711790393,0,0.0402227722772277,0,0,0.162518301610542,0.0344062153163152,0,0.0875547217010632,0,0.217484008528785,0.104587155963303,0.122074636306135,0,0,0,0.134453781512605
