0,57,197,0,304,278,343,330,358,500,653,74,833,293,330
827,805,1224,1154,506,1862,665,522,821,1000,586,892,445,770,581
0,0.0661252900232019,0.138634764250528,0,0.375308641975309,0.129906542056075,0.340277777777778,0.387323943661972,0.303647158608991,0.333333333333333,0.527037933817595,0.0766045548654244,0.651799687010955,0.275634995296331,0.362239297475302
