212,352,52,0,52,130,74,0,148,250,128,67,213,353,205
2023,1760,717,592,962,970,897,807,661,396,686,1020,729,450,415
0.0948545861297539,0.166666666666667,0.0676202860858258,0,0.0512820512820513,0.118181818181818,0.0762100926879506,0,0.182941903584672,0.386996904024768,0.157248157248157,0.0616375344986201,0.226114649681529,0.439601494396015,0.330645161290323
