55,0,52,0,124,124,0,172,264,91,0,53,253,311,64
609,823,1545,615,394,567,562,852,756,440,672,444,408,322,508
0.0828313253012048,0,0.0325610519724483,0,0.239382239382239,0.1794500723589,0,0.16796875,0.258823529411765,0.171374764595104,0,0.106639839034205,0.382753403933434,0.4913112164297,0.111888111888112
