144,157,69,0,0,64,0,0,101,0,0,131,79,0
289,482,688,479,497,919,316,422,273,345,497,380,263,412
0.33256351039261,0.245696400625978,0.0911492734478203,0,0,0.0651068158697864,0,0,0.270053475935829,0,0,0.256360078277886,0.230994152046784,0
