486,143,1212,68,189,275,131,153,71,114
6380,1857,4331,3052,1510,3385,3115,2618,2785,679
0.0707835712205068,0.0715,0.218654158397979,0.0217948717948718,0.11124190700412,0.0751366120218579,0.0403573629081947,0.0552147239263804,0.024859943977591,0.143757881462799
