1181,434,59,229,589,1979,52,728,60,222,209,965,584
5952,3191,1021,2733,6328,4691,1732,5887,3248,2388,3774,2829,2548
0.165568484508622,0.119724137931034,0.0546296296296296,0.0773126266036462,0.085152522769987,0.296701649175412,0.0291479820627803,0.11005291005291,0.0181378476420798,0.0850574712643678,0.0524730102937484,0.254348972061149,0.186462324393359
