581,2424,2963,1,3121,393,297,2192,1362,2616,261,229
1163,1934,2001,254,1609,129,2705,1140,458,846,1555,896
0.333142201834862,0.556218448829738,0.596897663174859,0.00392156862745098,0.659830866807611,0.752873563218391,0.0989340439706862,0.657863145258103,0.748351648351648,0.755632582322357,0.143722466960352,0.203555555555556
