1604,56,1508,327,67,2013,1002,2226,587,1145,753,893,113
5462,524,3546,1009,989,4330,4831,4428,2992,1993,2507,1343,1104
0.227002547410133,0.096551724137931,0.298377522754254,0.244760479041916,0.0634469696969697,0.317357717168532,0.171781244642551,0.33453561767358,0.164012293936854,0.364882090503505,0.230981595092025,0.399373881932021,0.0928512736236647
