0,331,418,67,0,130,185,0,0,938,847,1259,453,600,492,424
1450,5044,4559,1045,591,1700,3371,2331,727,4760,4611,4315,3759,4242,1273,133
0,0.0615813953488372,0.0839863371508941,0.0602517985611511,0,0.0710382513661202,0.0520247469066367,0,0,0.164619164619165,0.15518504946867,0.225870111230714,0.107549857549858,0.123915737298637,0.278753541076487,0.761220825852783
