1434,508,1261,321,1200,742,1444,1644,304,1489,603,813,237,682,1036,559,2147,0,2306,1681,954,677,425,1226,357
2662,1923,4676,2910,5961,6337,4760,5473,2163,5542,1503,6292,1284,5803,5569,5811,3546,1762,3225,3658,4179,1018,3577,2528,2251
0.35009765625,0.20896750308515,0.212396833417551,0.0993500464252553,0.167574361122748,0.104817064557141,0.232753062540297,0.230996206266685,0.123226591001216,0.21177641871711,0.286324786324786,0.114426460239268,0.155818540433925,0.105165767154973,0.156850870552612,0.0877551020408163,0.3771298085368,0,0.416922798770566,0.314852968720734,0.185856224430158,0.399410029498525,0.106196901549225,0.326584976025573,0.136886503067485
