0,0,387,0,0,0,0,53,0,0,144,0,0,85,91
608,361,898,389,405,452,508,578,464,605,384,604,489,279,314
0,0,0.301167315175097,0,0,0,0,0.0839936608557845,0,0,0.272727272727273,0,0,0.233516483516484,0.224691358024691
