653,434,6617,279,429,1004,6517,188,185,6398,5706,5838,5976,750,1074,5130,334,1830,4241,477,4129,4141,3587,4039,1813,1541,309
30,537,157,141,189,915,196,683,175,165,841,331,258,131,110,688,241,389,664,102,325,313,702,243,1241,34,21
0.956076134699854,0.446961894953656,0.976823147328019,0.664285714285714,0.694174757281553,0.523189161021365,0.970802919708029,0.215843857634902,0.513888888888889,0.974859058357458,0.871544218726134,0.946344626357594,0.958614051973051,0.851305334846765,0.907094594594595,0.881746304572018,0.580869565217391,0.824695808922938,0.864627930682977,0.823834196891192,0.927031881454872,0.929726088908846,0.836325483795757,0.943250817375058,0.593647675180092,0.978412698412698,0.936363636363636
