806.139038085938,819.348083496094,509.033203125,852.812377929688,1134.0234375,558.049499511719,784.14404296875,1143.06494140625,759.340087890625,544.205322265625,802.690490722656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.30419921875,819.600952148438,509.072296142578,853.212158203125,1134.26501464844,558.052551269531,783.57958984375,1145.07287597656,757.96923828125,544.917358398438,802.871765136719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804.591674804688,820.482788085938,508.279510498047,853.480590820312,1134.32836914062,557.965698242188,782.888916015625,1145.35314941406,756.705078125,545.221801757812,802.76953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804.026977539062,820.825439453125,507.481323242188,853.633605957031,1136.82836914062,558.004821777344,782.648193359375,1145.82763671875,756.181884765625,545.069091796875,802.252258300781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.456909179688,820.935180664062,507.871887207031,853.879760742188,1134.33642578125,557.934387207031,783.343444824219,1145.52917480469,754.992431640625,545.686584472656,801.709228515625,1140.26098632812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.674438476562,821.018798828125,507.514038085938,854.1318359375,1134.22973632812,557.911682128906,783.817504882812,1145.9365234375,754.593322753906,545.912719726562,802.515319824219,1140.27880859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801.817932128906,820.93994140625,507.267364501953,854.190185546875,1134.1611328125,557.992309570312,783.818969726562,1146.46813964844,753.508056640625,546.561096191406,802.985229492188,1140.09130859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801.569030761719,821.024963378906,506.986602783203,854.26708984375,1133.98193359375,557.845458984375,784.215209960938,1146.8701171875,752.87158203125,547.223022460938,803.96923828125,1140.14001464844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800.586181640625,820.838134765625,506.916015625,854.6025390625,1133.8056640625,557.798522949219,785.822265625,1148.22485351562,752.136840820312,547.433288574219,804.985717773438,1139.9345703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800.224731445312,820.852294921875,506.981536865234,854.943237304688,1133.73559570312,557.728515625,787.296020507812,1148.98950195312,751.651306152344,547.754455566406,806.123718261719,1139.49182128906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
