1139.16540527344,998.870300292969,1030.4326171875,1523.45654296875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.04125976562,998.590698242188,1029.76672363281,1523.70458984375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1138.96057128906,998.423461914062,1029.73071289062,1524.02514648438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.0166015625,998.138427734375,1029.92504882812,1524.1572265625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.14794921875,998.258056640625,1030.27905273438,1524.35302734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.23168945312,998.227416992188,1030.63024902344,1524.71557617188,1652.46337890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.26904296875,998.248291015625,1030.79663085938,1524.90795898438,1652.23754882812,1497.72497558594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.31726074219,998.142639160156,1031.12231445312,1525.29272460938,1651.57971191406,1497.7880859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.11865234375,998.078002929688,1031.21618652344,1525.97180175781,1651.5625,1496.10864257812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1138.8251953125,998.261657714844,1031.51098632812,1526.56652832031,1650.95166015625,1496.41613769531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1138.67846679688,998.800842285156,1031.76220703125,1526.8818359375,1651.58117675781,1496.650390625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1138.1240234375,998.871276855469,1031.29211425781,1527.37048339844,1651.29772949219,1497.02917480469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1137.58459472656,998.8955078125,1031.08679199219,1528.06652832031,1649.36328125,1496.39990234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1137.36633300781,998.9150390625,1031.16809082031,1528.5908203125,1648.64038085938,1496.12866210938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1137.02014160156,999.0224609375,1030.60266113281,1529.169921875,1648.95568847656,1496.2197265625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1136.79040527344,999.047241210938,1030.375,1529.61938476562,1648.93481445312,1496.2939453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1136.51733398438,998.758178710938,1030.09533691406,1529.89672851562,1648.5380859375,1496.73681640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1136.04187011719,998.648620605469,1030.26318359375,1530.20300292969,1648.5478515625,1496.79064941406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1135.78210449219,998.579833984375,1030.54614257812,1530.81616210938,1648.09912109375,1496.24584960938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1135.58361816406,998.50390625,1031.02221679688,1531.28637695312,1647.533203125,1496.56079101562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1134.98046875,998.615234375,1031.31176757812,1531.6201171875,1647.2529296875,1497.27124023438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1134.36962890625,998.709655761719,1031.53442382812,1531.90441894531,1646.96459960938,1497.21716308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1133.78381347656,998.379455566406,1032.10046386719,1532.25244140625,1647.34252929688,1496.93835449219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1133.00207519531,998.347045898438,1032.66625976562,1532.3798828125,1646.876953125,1496.90698242188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1132.85131835938,998.943908691406,1033.03686523438,1532.77038574219,1646.2998046875,1496.47546386719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1132.31884765625,999.229431152344,1033.40393066406,1533.10681152344,1644.61962890625,1496.6416015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1131.60998535156,999.344421386719,1033.6708984375,1533.38610839844,1643.80639648438,1496.88049316406,1363.77624511719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1131.08093261719,999.507080078125,1033.62280273438,1533.42565917969,1643.62109375,1497.05444335938,1364.12145996094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.28942871094,999.336791992188,1033.53930664062,1533.544921875,1643.47143554688,1497.1416015625,1364.3837890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1129.52185058594,999.504943847656,1033.82641601562,1533.84692382812,1642.65844726562,1497.21435546875,1364.59008789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1129.12756347656,999.86572265625,1034.03479003906,1534.18371582031,1642.22998046875,1497.64099121094,1364.845703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1128.45764160156,1000.35443115234,1034.35986328125,1534.92846679688,1641.283203125,1497.77770996094,1365.03576660156,1356.20556640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127.7548828125,1000.49768066406,1034.515625,1535.5771484375,1640.12890625,1497.95068359375,1365.13952636719,1355.95056152344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127.57934570312,1000.47515869141,1034.64282226562,1535.88879394531,1639.76806640625,1497.87231445312,1365.01025390625,1355.70288085938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127.09301757812,1000.87939453125,1034.87097167969,1536.3642578125,1639.56787109375,1497.74462890625,1365.06311035156,1355.35827636719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1126.34948730469,1001.00549316406,1035.00109863281,1537.01794433594,1639.04638671875,1497.59228515625,1365.06884765625,1355.18798828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1125.09643554688,1001.25524902344,1035.37329101562,1537.32141113281,1639.04077148438,1497.68017578125,1365.37280273438,1355.33227539062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.81701660156,1001.84631347656,1035.90222167969,1537.92761230469,1639.14904785156,1497.57946777344,1365.37084960938,1355.38342285156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.54125976562,1002.25494384766,1035.95715332031,1538.841796875,1639.27416992188,1497.21630859375,1365.47729492188,1355.40100097656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.69152832031,1002.3740234375,1035.85278320312,1540.0361328125,1639.92749023438,1497.11840820312,1365.53088378906,1355.587890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.55847167969,1002.22692871094,1035.99145507812,1540.60803222656,1639.98596191406,1497.19165039062,1365.57836914062,1355.84887695312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.11633300781,1001.95147705078,1036.18334960938,1541.18408203125,1639.640625,1497.22131347656,1365.65893554688,1356.04968261719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.68811035156,1001.95489501953,1036.45629882812,1541.25366210938,1639.42236328125,1496.85473632812,1365.89489746094,1355.93737792969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.47094726562,1002.02465820312,1036.3916015625,1541.76477050781,1639.37731933594,1496.70922851562,1365.98364257812,1355.9150390625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.13220214844,1002.00256347656,1036.48803710938,1542.37976074219,1639.45629882812,1496.7802734375,1366.21081542969,1355.83752441406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.27111816406,1001.61651611328,1036.82482910156,1542.62756347656,1639.4833984375,1496.69506835938,1366.6123046875,1356.17333984375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1120.76611328125,1001.26574707031,1036.89245605469,1543.22021484375,1639.25866699219,1496.26684570312,1366.89086914062,1356.16137695312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1120.36083984375,1001.12640380859,1036.85046386719,1544.04809570312,1639.03540039062,1496.32885742188,1367.3720703125,1356.21899414062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1119.47729492188,1001.17932128906,1037.32312011719,1544.49365234375,1638.80151367188,1496.3193359375,1367.68896484375,1356.45935058594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1118.98156738281,1001.11120605469,1038.01196289062,1544.73461914062,1638.59741210938,1496.26489257812,1368.02258300781,1356.4033203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1118.23388671875,1001.14562988281,1038.19921875,1544.97241210938,1638.75756835938,1496.21350097656,1368.78125,1356.58679199219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
