1120.59716796875,1072.07275390625,863.423156738281,878.371459960938,746.525024414062,823.41748046875,824.82958984375,553.319091796875,565.140808105469,1200.5625,501.751342773438,817.925415039062,779.980285644531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.03955078125,1072.31591796875,863.515502929688,877.102233886719,746.033569335938,822.240844726562,825.5791015625,553.491943359375,565.150268554688,1200.24560546875,501.4169921875,817.893432617188,778.462890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.38208007812,1072.37377929688,863.877258300781,876.696594238281,745.660278320312,821.044128417969,826.316040039062,553.8515625,565.4267578125,1199.96215820312,501.469360351562,817.9951171875,776.957214355469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.24340820312,1072.22875976562,864.344482421875,876.230407714844,745.406982421875,819.751586914062,827.478515625,554.258605957031,565.800537109375,1199.94799804688,500.590789794922,818.050903320312,776.268798828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.41137695312,1072.11193847656,864.720458984375,875.404174804688,744.909912109375,818.957153320312,828.326049804688,554.476745605469,566.054809570312,1200.27075195312,500.145568847656,818.26220703125,775.901611328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121.79504394531,1072.1396484375,864.296020507812,874.785766601562,744.802856445312,818.404541015625,829.079956054688,554.358154296875,566.224060058594,1201.02819824219,499.790924072266,818.487670898438,774.307006835938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.39428710938,1072.2763671875,863.399047851562,874.098022460938,744.870056152344,816.996459960938,829.39697265625,554.111450195312,566.099426269531,1201.7900390625,499.011566162109,818.540161132812,772.848571777344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122.64953613281,1072.4814453125,863.03125,873.92626953125,746.505981445312,816.15625,829.631103515625,553.68310546875,565.85009765625,1202.1806640625,498.448364257812,818.803161621094,772.536987304688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.24267578125,1072.63916015625,862.865966796875,873.66064453125,747.332824707031,815.55712890625,829.909729003906,553.541198730469,565.42626953125,1202.3359375,497.886474609375,819.318359375,771.583740234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.08422851562,1072.869140625,863.143188476562,873.245971679688,747.939575195312,814.194458007812,830.349609375,553.22265625,565.048950195312,1202.2392578125,497.289367675781,819.457885742188,770.685485839844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.47387695312,1073.13745117188,863.184448242188,872.783386230469,748.541015625,813.417602539062,830.586059570312,552.392700195312,565.023132324219,1202.22802734375,497.271148681641,819.353332519531,770.133422851562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.71142578125,1073.53430175781,863.39794921875,872.244262695312,748.51611328125,812.846435546875,831.693237304688,552.195068359375,564.637756347656,1201.8935546875,497.147857666016,819.474243164062,768.328002929688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.87524414062,1073.94030761719,863.717895507812,871.423889160156,748.3818359375,812.383239746094,833.002197265625,551.849609375,564.766479492188,1201.77514648438,496.585327148438,819.850158691406,767.816101074219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1124.7919921875,1074.55041503906,863.50341796875,870.866333007812,748.537475585938,810.535095214844,834.53173828125,550.87548828125,564.817138671875,1202.13110351562,495.371154785156,820.015869140625,767.267944335938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1125.2001953125,1074.96240234375,863.132995605469,870.453186035156,748.559509277344,808.942016601562,836.048217773438,550.277404785156,565.327758789062,1202.44311523438,493.995361328125,820.346313476562,766.03857421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
