Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,11,221,91,53,64,13,476,14.315018,16.187075,10.207430,11.244846,2.753936,41,25,0.378788,-13.211063,29.743431,27.048780,18.140000,0.600120,0.451560,0.839829,0.717980,0.486131,0.505721,0.425170,0.598778,0.180163,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,12,120,41,34,31,14,23,43.678978,52.010056,14.255752,33.761028,12.081287,25,21,0.456522,-11.451256,14.527882,44.360000,29.523810,0.904769,1.015248,0.925318,0.855792,0.471903,0.490749,0.430599,0.602344,0.212764,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,13,100,41,23,28,8,-32,42.685844,19.640760,16.069322,59.969666,13.869639,9,12,0.571429,-6.893704,7.277288,14.611111,35.208333,1.138041,1.129229,0.970920,0.822653,0.470333,0.454414,0.433588,0.610432,-0.506578,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,14,268,84,75,74,35,171,26.970953,28.955696,9.465267,24.557076,7.307449,45,37,0.451220,-16.456034,21.588108,26.855556,22.054054,0.803909,0.902994,0.931758,0.929267,0.540481,0.467767,0.436906,0.593355,0.082198,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,15,242,72,68,71,31,-70,17.546207,16.750834,6.075115,18.111809,4.873155,32,45,0.584416,-21.941828,18.312653,18.593750,18.133333,0.712176,0.811581,0.895255,0.945150,0.512691,0.509113,0.444717,0.585213,-0.039038,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,16,175,62,44,52,17,312,35.561890,43.472481,13.055139,24.650738,6.569885,40,29,0.420290,-15.932582,24.882910,41.500000,25.517241,0.761853,0.717837,0.867581,0.844662,0.507711,0.521273,0.441676,0.564435,0.276290,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,17,231,80,66,66,19,302,27.781715,21.608139,11.943561,39.653973,10.307244,50,26,0.342105,-14.057064,35.013065,21.740000,33.980769,0.835664,1.009833,0.929823,0.936484,0.490003,0.514578,0.432742,0.576351,-0.294568,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,18,110,32,34,27,17,-13,22.997477,20.374075,5.576108,25.501631,5.762662,21,22,0.511628,-10.526960,7.579549,18.238095,22.272727,0.980843,0.971535,0.960671,0.914376,0.480993,0.524803,0.435130,0.568595,-0.111771,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,19,97,57,18,18,4,266,36.149559,37.247948,14.007538,34.598896,4.094770,24,17,0.414634,-7.078237,12.400961,46.312500,48.147059,0.548018,0.454493,0.867052,0.848094,0.509815,0.556667,0.431448,0.566579,0.036871,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,20,200,81,51,51,17,-59,22.772383,17.618525,6.364777,26.895468,6.280412,24,30,0.555556,-17.533607,12.654423,20.625000,27.383333,0.636576,0.708269,0.854029,0.866942,0.493090,0.503137,0.436645,0.570056,-0.208405,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,21,127,33,48,29,17,181,42.195461,44.118347,8.652059,38.075001,6.311711,30,14,0.318182,-6.316429,12.904455,42.116667,36.357143,0.866351,0.800145,0.920035,0.932733,0.482152,0.569961,0.436459,0.582703,0.073526,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,22,112,42,39,23,8,153,19.237585,25.975672,7.877978,9.569900,4.490080,33,23,0.410714,-12.362076,18.805557,34.136364,15.456522,0.545115,0.604024,0.787940,0.887062,0.505809,0.485887,0.439432,0.576359,0.461542,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,23,104,67,16,17,4,122,10.531184,14.470764,6.078243,5.212750,1.774658,27,20,0.425532,-13.214893,17.432076,23.462963,14.800000,0.439866,0.309425,0.641860,0.640935,0.487909,0.473172,0.442926,0.572705,0.470344,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,24,129,60,17,40,12,-61,25.961931,26.676025,7.228479,25.168493,11.254964,20,18,0.473684,-10.679083,9.330603,26.375000,20.555556,0.821749,0.862945,0.824728,0.945750,0.495429,0.520976,0.446178,0.567438,0.029078,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,25,80,32,17,23,8,-18,45.191589,46.665394,21.520430,44.454685,10.554643,11,22,0.666667,-9.124954,5.180772,39.818182,33.250000,1.034196,1.107043,0.906806,0.943749,0.502436,0.496025,0.451711,0.569136,0.024261,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,26,101,30,25,30,16,62,33.921619,35.927219,9.730756,31.916016,4.996050,14,14,0.500000,-5.682636,9.701227,34.071429,32.357143,0.789493,0.744524,0.962887,0.917967,0.506642,0.440384,0.451973,0.567091,0.059125,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,27,76,27,16,26,7,-1,29.278477,23.288807,11.271928,35.972809,14.099940,19,17,0.472222,-8.563974,13.195929,22.184211,33.235294,0.688956,0.766016,0.780480,0.867130,0.488476,0.571661,0.451051,0.562116,-0.214034,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316c_DCR5281_inx1tmoc6_20C_d8C_H\210316c_DCR5281_inx1tm_oc6_20C_d8C_H_w1a_tracks.bin,28,66,30,16,12,8,27,14.045907,18.391468,5.895337,10.211588,4.014713,15,17,0.531250,-8.582424,6.314690,26.166667,16.529412,0.547374,0.560622,0.821574,0.884405,0.541644,0.541435,0.454288,0.559040,0.285979,0,0 
