550.243347167969,814.441955566406,803.648010253906,526.229736328125,735.196350097656,871.898254394531,895.370483398438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.345947265625,814.356384277344,803.608703613281,526.109313964844,734.166564941406,872.835144042969,895.836608886719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.462341308594,814.2236328125,803.469360351562,526.057250976562,732.671142578125,873.660400390625,896.863952636719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.399658203125,814.132019042969,801.6484375,526.037414550781,731.111694335938,873.785522460938,898.625732421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.261535644531,813.674011230469,802.335266113281,526.025329589844,731.016967773438,874.1083984375,899.384216308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550.706481933594,813.770812988281,801.570373535156,526.279174804688,730.430419921875,875.235595703125,899.677490234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
551.304748535156,813.963623046875,800.201416015625,526.423828125,729.263305664062,876.386962890625,900.16796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
551.912841796875,813.497619628906,800.497375488281,526.540283203125,728.164184570312,877.346069335938,900.178283691406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.274780273438,813.15234375,799.932373046875,526.625,727.81591796875,878.850402832031,900.066589355469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.383728027344,813.066345214844,798.460693359375,526.612426757812,727.015380859375,879.016235351562,901.31884765625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.781005859375,812.748168945312,798.178466796875,526.655151367188,725.895935058594,879.159057617188,902,805.028564453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553.353515625,812.492065429688,797.887512207031,526.559143066406,724.804077148438,879.744812011719,902.980651855469,804.308837890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553.44091796875,812.46240234375,797.68212890625,526.505432128906,724.690307617188,881.067199707031,903.755798339844,803.895385742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553.687744140625,812.256713867188,797.021240234375,526.510986328125,725.330261230469,881.6884765625,904.470703125,804.026306152344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553.903015136719,812.02490234375,796.164733886719,526.53369140625,725.990478515625,882.139831542969,904.69384765625,803.985717773438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.156127929688,810.899536132812,795.564697265625,526.719970703125,725.658203125,883.302795410156,905.089233398438,804.209289550781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.47509765625,811.112548828125,795.608337402344,526.619140625,724.817810058594,884.469360351562,905.172790527344,803.666625976562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.504943847656,811.121704101562,794.907104492188,526.46630859375,723.288513183594,885.356201171875,905.334350585938,803.586730957031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554.925476074219,811.363037109375,793.720458984375,526.4794921875,722.760131835938,886.25244140625,904.961547851562,803.042846679688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.223388671875,811.380737304688,792.824645996094,526.603454589844,723.983764648438,886.64697265625,904.54248046875,802.341979980469,818.230773925781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.381042480469,811.744262695312,791.933532714844,526.609375,725.15185546875,886.851623535156,902.287231445312,802.074340820312,818.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.324829101562,811.569519042969,791.170532226562,526.629699707031,724.967041015625,887.421997070312,901.606201171875,802.19189453125,818.824584960938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.271789550781,810.866821289062,790.038696289062,526.306518554688,724.371215820312,887.6240234375,902.202819824219,802.088623046875,818.672729492188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.271850585938,810.336120605469,789.426696777344,525.828430175781,724.853515625,886.968872070312,902.826171875,801.969543457031,818.676513671875,1109.60424804688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.446594238281,809.951904296875,788.974365234375,526.013671875,726.462463378906,887.275756835938,904.047058105469,802.071044921875,818.279663085938,1109.48217773438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.6181640625,809.998657226562,788.572875976562,526.541259765625,727.835876464844,887.846313476562,905.002014160156,802.19921875,818.554321289062,1109.42028808594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.783630371094,809.970947265625,787.954223632812,526.408996582031,728.00634765625,888.165283203125,905.517272949219,802.585205078125,818.555541992188,1109.5263671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555.683776855469,810.2802734375,787.495300292969,526.64013671875,727.415405273438,889.1064453125,905.729125976562,802.9267578125,818.990844726562,1109.75463867188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
