Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,11,23,14,2,6,1,71,42.615025,51.744850,24.799780,27.398659,19.291748,5,3,0.375000,-2.208811,3.726414,30.600000,15.166667,1.330019,1.310812,0.957497,0.809515,0.491168,0.401154,0.495763,0.492601,0.307621,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,12,225,64,74,62,25,-200,40.834183,37.256771,16.214543,43.451801,15.993843,30,41,0.577465,-20.476295,16.310379,31.833333,35.353659,0.956982,1.027158,0.929638,0.935111,0.462982,0.485674,0.506446,0.492287,-0.076758,-1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,13,133,52,39,31,11,127,33.404545,41.504631,8.513103,25.043165,5.140318,32,31,0.492063,-14.156811,13.069678,43.093750,34.306452,0.692749,0.529753,0.931043,0.824402,0.505679,0.536435,0.503300,0.503106,0.247363,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,14,212,97,62,43,10,111,41.437057,46.706768,10.695190,36.167351,7.051805,41,41,0.500000,-15.981141,17.394201,31.695122,26.195122,1.343006,1.165172,0.960060,0.941486,0.483055,0.501665,0.505814,0.499606,0.127174,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,15,246,100,58,64,24,40,22.844641,24.595207,13.942264,21.219114,11.596377,39,42,0.518519,-29.382074,28.304758,24.461538,23.238095,0.808806,0.752021,0.808225,0.820856,0.463795,0.520760,0.511053,0.502055,0.073691,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,16,229,107,55,54,13,321,29.998697,36.131466,11.001003,19.205023,6.591506,44,25,0.362319,-11.026567,22.650105,30.909091,20.700000,0.892742,0.864218,0.943264,0.913439,0.506290,0.451218,0.507160,0.496838,0.305882,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,17,36,17,10,7,2,92,13.954182,15.320937,9.833461,9.170540,4.835876,7,2,0.222222,-1.429492,5.562573,17.285714,11.250000,0.686043,0.626734,0.844870,0.769177,0.605081,0.576913,0.502952,0.499501,0.251124,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,18,126,46,33,35,12,427,58.506107,68.084946,14.594320,29.769592,7.056203,36,12,0.250000,-4.008894,12.008216,62.208333,28.375000,0.971932,1.006456,0.950885,0.957431,0.469405,0.502508,0.499441,0.507742,0.391554,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,19,25,8,6,7,4,91,24.316868,29.774937,13.128749,5.213623,2.773438,7,2,0.222222,-1.113385,3.918120,30.214286,9.000000,0.839481,0.566507,0.890160,0.875661,0.419280,0.702471,0.496681,0.508784,0.701981,0,0 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,20,140,58,46,29,7,275,35.249786,33.752972,11.457886,37.958309,7.930841,38,21,0.355932,-8.250743,19.941793,34.223684,33.952381,0.750437,1.049643,0.921980,0.976703,0.500884,0.506315,0.490135,0.511921,-0.058643,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,21,111,35,27,34,15,347,48.745285,51.752438,14.011009,41.728577,9.034546,35,15,0.300000,-5.223374,15.144145,47.685714,38.100000,0.961111,1.001609,0.939551,0.934566,0.479044,0.510101,0.486673,0.509713,0.107229,2,2 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,22,140,63,33,30,14,246,34.413063,42.321323,8.873998,18.596537,6.475909,34,17,0.333333,-6.487151,15.853788,36.588235,19.558824,0.974229,0.873132,0.967522,0.942401,0.504239,0.562064,0.474624,0.516062,0.389455,1,1 
Y:\Gus\Ttx\Analysis\210316_Figs_1_&_2\210316b_ola375_F2_5_20C_d8C_H\210316b_ola375_F2_5_20C_d8C_H_w1a_tracks.bin,23,135,51,30,37,17,-30,33.987972,33.016281,14.072115,35.251167,17.709442,26,20,0.434783,-14.365952,12.415408,22.730769,20.850000,1.322344,1.426170,0.901663,0.886568,0.479274,0.425967,0.476577,0.515268,-0.032737,0,0 
