1640.755859375,1525.56469726562,1341.52661132812,1539.84997558594,1514.390625,1658.60913085938,1642.77868652344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.50854492188,1525.81860351562,1341.56762695312,1540.40173339844,1514.21325683594,1658.462890625,1642.52001953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.29467773438,1525.81494140625,1341.38330078125,1540.5126953125,1514.5498046875,1657.9208984375,1642.81323242188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.03955078125,1525.91296386719,1340.85998535156,1541.00671386719,1514.68701171875,1657.92260742188,1642.6201171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1639.41162109375,1526.1455078125,1340.17309570312,1541.70532226562,1513.85083007812,1657.9111328125,1641.91857910156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1639.71655273438,1525.9287109375,1339.7294921875,1542.03369140625,1513.30590820312,1657.91198730469,1641.62023925781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.08093261719,1526.07067871094,1339.71496582031,1542.45678710938,1513.05883789062,1657.7470703125,1641.53442382812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.51525878906,1526,1339.736328125,1543.11962890625,1512.69226074219,1657.63818359375,1641.68969726562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.77014160156,1525.82727050781,1338.6337890625,1543.62255859375,1511.9208984375,1657.48767089844,1641.11328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641.14782714844,1525.88952636719,1337.8427734375,1543.865234375,1510.84912109375,1657.634765625,1640.58032226562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641.3798828125,1526.02258300781,1337.36743164062,1543.82836914062,1510.06689453125,1657.82104492188,1639.71496582031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.4111328125,1525.8076171875,1336.61560058594,1543.7421875,1509.43347167969,1657.908203125,1639.83056640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.68920898438,1525.76098632812,1335.91345214844,1544.10693359375,1509.30737304688,1658.14086914062,1639.90502929688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1643.55053710938,1525.75610351562,1335.79418945312,1544.84777832031,1510.55322265625,1658.39270019531,1639.71728515625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.22448730469,1525.48901367188,1335.53564453125,1545.41149902344,1511.97277832031,1658.56079101562,1639.58911132812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.03149414062,1525.28796386719,1334.92016601562,1546.04235839844,1512.84582519531,1658.87219238281,1639.41918945312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641.58996582031,1525.0947265625,1334.62390136719,1546.37829589844,1513.11889648438,1659.12866210938,1638.95385742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.11901855469,1525.77807617188,1334.55712890625,1547.25769042969,1512.41735839844,1659.40344238281,1638.89477539062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.0478515625,1525.84814453125,1334.48217773438,1547.95349121094,1512.5185546875,1659.72583007812,1637.91857910156,1180.63940429688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641.60034179688,1525.6611328125,1334.38354492188,1548.29455566406,1513.2978515625,1660.61157226562,1637.49584960938,1180.66552734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
