1614.74438476562,1561.85107421875,1384.52856445312,1479.29418945312,1189.1943359375,1466.88745117188,1594.35327148438,1610.330078125,1605.55786132812,1626.25085449219,1671.205078125,1210.90966796875,1611.51318359375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1614.19030761719,1560.47595214844,1383.50561523438,1478.87902832031,1188.7138671875,1465.599609375,1593.65209960938,1610.23364257812,1605.7373046875,1626.42810058594,1671.18188476562,1211.52001953125,1611.23999023438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.78857421875,1559.91333007812,1382.49890136719,1478.89196777344,1188.14965820312,1464.46691894531,1592.6484375,1610.02734375,1606.21313476562,1626.650390625,1671.18896484375,1212.24194335938,1610.98388671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.7421875,1558.7333984375,1381.07946777344,1478.76159667969,1187.78369140625,1463.76000976562,1591.59228515625,1609.87548828125,1606.99230957031,1626.44104003906,1671.23828125,1212.66052246094,1611.08471679688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.68237304688,1557.94018554688,1380.39440917969,1478.74621582031,1187.05578613281,1462.98706054688,1590.814453125,1609.67004394531,1607.525390625,1626.50903320312,1671.16577148438,1213.15307617188,1611.10998535156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.3427734375,1557.49914550781,1381.53979492188,1478.81518554688,1186.79907226562,1462.60168457031,1589.93212890625,1609.71801757812,1607.87829589844,1627.30102539062,1671.150390625,1213.62145996094,1611.2333984375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1612.90515136719,1556.48510742188,1383.45495605469,1479.08032226562,1187.00512695312,1462.04125976562,1589.12475585938,1609.26904296875,1607.94116210938,1627.99926757812,1671.10571289062,1213.66711425781,1611.12145996094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1612.47009277344,1555.23583984375,1384.21618652344,1479.13720703125,1188.78564453125,1461.82373046875,1588.60668945312,1608.34057617188,1606.88208007812,1628.88708496094,1671.07263183594,1214.16040039062,1610.97241210938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1611.869140625,1553.9990234375,1385.14929199219,1479.43408203125,1189.4658203125,1461.90258789062,1588.4677734375,1607.48608398438,1605.83923339844,1629.18237304688,1670.74499511719,1214.72827148438,1610.90747070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1610.87841796875,1553.49816894531,1387.44372558594,1479.84887695312,1190.06372070312,1462.0634765625,1588.17651367188,1606.1826171875,1605.1787109375,1629.02685546875,1670.46166992188,1214.99487304688,1610.78076171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
