5064,1459,1914,5634,3338,508,1584,6789,2972,2875,4391,1467,5719,3598,3253,4376,6294,5965,5270,5045,277,5508,5266,4975,1753,2567,2242
493,79,2776,1430,2382,525,112,338,104,541,1591,756,1379,1354,1053,1837,535,950,1275,1435,990,556,512,462,375,1757,204
0.911283066402735,0.948634590377113,0.408102345415778,0.797565118912797,0.583566433566434,0.491771539206196,0.933962264150943,0.95257471586923,0.966189856957087,0.841627634660422,0.73403543965229,0.659919028340081,0.805719921104536,0.726575121163166,0.75545750116117,0.704329631417995,0.921657636550007,0.862617498192335,0.805194805194805,0.778549382716049,0.218626677190213,0.908311345646438,0.911388023537556,0.915026669118999,0.823778195488722,0.593663274745606,0.916598528209321
