4919,1757,595,1105,518,6421,835,5891,942,1244,383,2169,3060,1375,3142,4951,5686,6266,859,5975,5587,1640,1105,1564
686,265,29,67,68,733,91,1185,621,51,1455,1344,246,697,409,757,1377,687,68,345,671,502,60,1153
0.877609277430865,0.868941641938675,0.953525641025641,0.942832764505119,0.883959044368601,0.897539837852949,0.901727861771058,0.832532504239683,0.602687140115163,0.960617760617761,0.208378672470076,0.617421007685739,0.925589836660617,0.663610038610039,0.884821177133202,0.867379117028732,0.805040351125584,0.901193729325471,0.926645091693635,0.945411392405063,0.892777245126238,0.765639589169001,0.948497854077253,0.575634891424365
