5963,1224,752,1499,773,6105,899,1501,3849,5883,5644,2725,2969,5834,3743,6237,4858,463,1093,5091,905,1096,4296,2672,1935,1282,709
1236,563,1243,217,398,925,591,4007,1036,867,1188,712,305,1338,1303,921,1858,338,1880,987,216,557,305,1839,2186,245,235
0.82830948742881,0.684946838276441,0.376942355889724,0.873543123543124,0.660119555935098,0.868421052631579,0.603355704697987,0.272512708787219,0.787922210849539,0.871555555555556,0.826112412177986,0.792842595286587,0.906841783750764,0.813441160066927,0.741775663892192,0.871332774518022,0.723347230494342,0.578027465667915,0.367642112344433,0.837611056268509,0.807314897413024,0.663036902601331,0.933710063029776,0.592329860341388,0.469546226644018,0.839554682383759,0.751059322033898
