228,0,68,242,255,330,1292,83,662,205,1083,706,0
1973,658,2024,2490,2183,2681,5033,2201,3335,503,2627,2880,568
0.10358927760109,0,0.0325047801147228,0.0885797950219619,0.104593929450369,0.109598140152773,0.204268774703557,0.0363397548161121,0.165624218163623,0.28954802259887,0.291913746630728,0.196876742889013,0
