2777,1496,1051,1093,3246,1207,930,149,816,212,2446,686,1461
4213,2132,1364,643,2796,2041,535,290,240,102,851,333,1478
0.397281831187411,0.412348401323043,0.4351966873706,0.629608294930876,0.537239324726912,0.371613300492611,0.63481228668942,0.339407744874715,0.772727272727273,0.67515923566879,0.741886563542615,0.673209028459274,0.497107859816264
