14,300,0,0,0,198,133,287,62,0,130,130,463,111,199
537,333,888,996,467,753,595,1119,525,383,1056,319,331,433,335
0.0254083484573503,0.4739336492891,0,0,0,0.20820189274448,0.182692307692308,0.204125177809388,0.105621805792164,0,0.109612141652614,0.289532293986637,0.583123425692695,0.204044117647059,0.372659176029963
