0,0,0,67,0,0,132,0,0,0,0,62,0,0,0,0
381,742,284,362,482,257,344,282,254,310,751,162,334,279,321,257
0,0,0,0.156177156177156,0,0,0.277310924369748,0,0,0,0,0.276785714285714,0,0,0,0
