866,455,1211,363,1098,198,545,800,851,1063,722,774,485,256,525
1369,611,1101,646,1073,765,718,954,884,521,653,515,572,800,461
0.387472035794183,0.426829268292683,0.52378892733564,0.359762140733399,0.505757715338554,0.205607476635514,0.431512272367379,0.456100342075257,0.490489913544669,0.671085858585859,0.525090909090909,0.600465477114042,0.458845789971618,0.242424242424242,0.532454361054767
