873,589,332,600,591,714,947,248,764,484,1068,1531,205,886,368
1338,972,1993,820,1238,1571,770,1110,1300,1047,926,272,1011,640,1116
0.394843962008141,0.377322229340167,0.142795698924731,0.422535211267606,0.323127392017496,0.312472647702407,0.551543389633081,0.182621502209131,0.37015503875969,0.316133246244285,0.535606820461384,0.849140321686079,0.168585526315789,0.580602883355177,0.247978436657682
