278,39,105,441,328,158,703,68,207,811,276,150,206,344,309
1309,1165,847,1471,734,936,1669,987,1836,1164,673,1132,1068,889,604
0.175173282923756,0.0323920265780731,0.110294117647059,0.230648535564854,0.308851224105461,0.144424131627057,0.29637436762226,0.0644549763033175,0.101321585903084,0.410632911392405,0.290832455216017,0.117004680187207,0.161695447409733,0.278994322789943,0.338444687842278
