142,164,58,0,140,534,275,143,198,546,305,81,89,292,282
975,371,846,466,521,1144,308,818,515,281,373,604,294,608,268
0.127126230975828,0.306542056074766,0.0641592920353982,0,0.211800302571861,0.31823599523242,0.471698113207547,0.148803329864724,0.277699859747546,0.660217654171705,0.449852507374631,0.118248175182482,0.232375979112272,0.324444444444444,0.512727272727273
