0,90,0,109,234,288,256,184,109,96,0,0,64,0,0
657,722,436,504,695,625,931,820,695,924,676,528,486,672,404
0,0.110837438423645,0,0.177814029363785,0.251883745963402,0.315443592552026,0.215669755686605,0.183266932270916,0.135572139303483,0.0941176470588235,0,0,0.116363636363636,0,0
