422,2573,2820,0,83,98,1794,1553,0,2713,2014,3144,1250,1752,1256,511
1028,2802,2157,1112,508,1732,1762,778,727,2985,3444,2430,2962,3090,509,46
0.291034482758621,0.478697674418605,0.5666063893912,0,0.140439932318105,0.053551912568306,0.504499437570304,0.666237666237666,0,0.476131976131976,0.368999633565409,0.564047362755651,0.296771130104463,0.36183395291202,0.711614730878187,0.917414721723519
