1265.61450195312,1283.11730957031,1299.33471679688,1295.71484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.49658203125,1283.14208984375,1299.26684570312,1295.59301757812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.76037597656,1283.13696289062,1299.14489746094,1295.09655761719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.66137695312,1282.94177246094,1299.07788085938,1294.82250976562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.43395996094,1282.69226074219,1298.93835449219,1295.12109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.46704101562,1282.57653808594,1298.80236816406,1295.31958007812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1265.18286132812,1282.68054199219,1298.78344726562,1294.95043945312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1264.74084472656,1282.49230957031,1298.79809570312,1295.05554199219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1264.32702636719,1282.39758300781,1298.88916015625,1295.2470703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1263.79956054688,1282.2705078125,1298.95727539062,1295.22875976562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1263.11791992188,1282.13757324219,1299.044921875,1294.82263183594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1262.88403320312,1281.94116210938,1299.06591796875,1295.06091308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1262.31042480469,1282.28955078125,1299.10681152344,1294.716796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1261.81530761719,1282.2646484375,1299.14477539062,1294.42053222656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1261.42944335938,1282.12878417969,1299.00439453125,1293.91979980469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1260.11328125,1281.85375976562,1298.89672851562,1292.99719238281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1259.07470703125,1281.48828125,1298.93920898438,1292.1376953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.72216796875,1281.25939941406,1298.87036132812,1291.85009765625,1285.78442382812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.56909179688,1281.1357421875,1298.88269042969,1291.95581054688,1285.70849609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.75354003906,1280.7314453125,1298.82299804688,1291.84741210938,1285.65551757812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.87475585938,1280.46691894531,1298.92553710938,1291.95874023438,1285.63037109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.44848632812,1280.3564453125,1299.02575683594,1292.42785644531,1285.61584472656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.08166503906,1280.20764160156,1299.05053710938,1293.78845214844,1285.51806640625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1257.30993652344,1279.93505859375,1299.08666992188,1294.77001953125,1285.48120117188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1256.70837402344,1279.84252929688,1299.12255859375,1295.51245117188,1284.69384765625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1256.17700195312,1279.67700195312,1299.10046386719,1293.65625,1283.85083007812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.67407226562,1279.76733398438,1299.19812011719,1292.69360351562,1284.06518554688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.36450195312,1279.75244140625,1299.27124023438,1291.77758789062,1284.67456054688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.26794433594,1279.73706054688,1299.33764648438,1291.19055175781,1285.26037597656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.33276367188,1279.86193847656,1299.37744140625,1290.89855957031,1286.01513671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.193359375,1279.69348144531,1299.32604980469,1290.41015625,1286.41467285156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.80773925781,1279.73303222656,1299.02319335938,1290.59423828125,1286.48791503906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.27197265625,1280.02233886719,1298.78955078125,1291.36450195312,1286.51538085938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.21704101562,1279.7119140625,1298.55139160156,1291.36303710938,1286.71691894531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.30712890625,1279.16479492188,1298.48803710938,1291.26904296875,1286.39953613281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.5341796875,1279.02001953125,1298.36169433594,1290.69030761719,1286.65930175781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.64807128906,1279.005859375,1298.40063476562,1290.12268066406,1287.017578125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.96313476562,1278.50793457031,1298.38525390625,1289.46691894531,1287.13806152344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.58056640625,1277.83117675781,1298.4541015625,1288.66027832031,1287.26696777344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.3935546875,1277.560546875,1298.45776367188,1288.07482910156,1287.46801757812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.29907226562,1277.4150390625,1298.43872070312,1287.22631835938,1286.86218261719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.27294921875,1277.41979980469,1298.37744140625,1285.67041015625,1286.49658203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.25756835938,1277.25463867188,1298.35534667969,1284.70690917969,1286.54162597656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.27856445312,1277.19274902344,1298.47583007812,1283.99157714844,1285.22436523438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.30651855469,1277.0986328125,1298.60388183594,1283.78393554688,1286.65234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.19873046875,1276.91638183594,1298.33728027344,1283.56103515625,1287.12805175781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.24096679688,1277.00903320312,1298.39807128906,1283.15649414062,1287.37890625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1254.310546875,1277.04736328125,1298.42431640625,1283.20385742188,1287.66223144531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
