939.846008300781,727.628540039062,1029.31396484375,472.643737792969,690.763916015625,953.918884277344,509.028778076172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.359802246094,728.151428222656,1029.3349609375,472.512878417969,689.821044921875,953.884582519531,508.251861572266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.808166503906,728.111083984375,1029.40637207031,472.495971679688,689.14306640625,953.80224609375,507.015747070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.302429199219,727.630981445312,1029.18688964844,472.51611328125,689.272155761719,953.94580078125,505.472778320312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.667724609375,727.477844238281,1029.17504882812,472.668151855469,688.810546875,953.893981933594,505.651977539062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.908508300781,727.795532226562,1029.33325195312,472.789794921875,688.904541015625,953.851806640625,505.203674316406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.715576171875,727.502807617188,1029.75280761719,473.044494628906,688.7578125,954.166809082031,504.467468261719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.014587402344,727.365234375,1029.92858886719,473.102813720703,689.873657226562,954.217102050781,503.599060058594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.372131347656,727.416381835938,1029.98876953125,473.207336425781,691.4697265625,954.138977050781,502.45166015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.799621582031,727.771850585938,1029.9296875,473.226135253906,691.53173828125,954.232727050781,502.049285888672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.694702148438,727.820556640625,1029.82592773438,473.206909179688,691.47265625,954.105407714844,501.789123535156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.671447753906,727.917114257812,1029.89697265625,473.137878417969,691.392211914062,954.060913085938,501.928527832031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.853820800781,727.878845214844,1029.912109375,473.216918945312,691.336303710938,954.075927734375,501.657867431641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.989624023438,727.998779296875,1029.94873046875,473.270690917969,691.135009765625,954.125183105469,501.365936279297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.113098144531,728.099426269531,1029.83166503906,473.331909179688,690.490661621094,954.298889160156,501.015289306641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.191955566406,728.005249023438,1029.94592285156,473.434265136719,689.858215332031,954.330993652344,500.7626953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.5048828125,727.840698242188,1029.99450683594,473.422119140625,689.550415039062,954.569213867188,500.720336914062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.923950195312,727.896911621094,1029.80297851562,473.525573730469,689.175170898438,954.786193847656,500.328186035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.110595703125,727.932006835938,1029.90600585938,473.474884033203,688.91552734375,955.193359375,499.998046875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.985046386719,729.103332519531,1029.90209960938,473.278015136719,688.560852050781,955.247375488281,499.774047851562,725.560913085938,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.078369140625,729.104736328125,1029.95947265625,473.520538330078,688.8271484375,955.2021484375,499.774261474609,725.179870605469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.316833496094,729.101684570312,1029.94799804688,473.42724609375,689.143432617188,955.170837402344,499.590759277344,724.80859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.685974121094,729.164184570312,1030,473.312927246094,688.983764648438,954.497497558594,499.390655517578,724.426391601562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.996032714844,729.253601074219,1029.80200195312,472.862030029297,688.319702148438,954.297424316406,499.338806152344,724.323364257812,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.273010253906,729.317260742188,1029.78137207031,473.2744140625,687.404174804688,954.178466796875,499.193969726562,724.198974609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.881225585938,729.393493652344,1029.89233398438,473.623168945312,687.229309082031,954.328796386719,498.906494140625,723.91650390625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.13232421875,729.470458984375,1029.82934570312,474.550415039062,686.87451171875,954.305908203125,498.820648193359,723.714721679688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.328918457031,729.404235839844,1029.9365234375,475.747192382812,686.58447265625,954.433288574219,498.740173339844,723.375183105469,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.067443847656,729.510009765625,1030.00927734375,476.263427734375,686.556030273438,954.562683105469,498.290252685547,723.004760742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.782775878906,729.361938476562,1029.94299316406,476.559600830078,686.403930664062,954.44580078125,497.585815429688,722.79736328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.611755371094,729.178588867188,1029.80004882812,476.565612792969,686.296020507812,954.310485839844,496.983276367188,722.198486328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.591003417969,729.15185546875,1029.80395507812,476.629272460938,685.957275390625,953.58056640625,496.695129394531,721.614135742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.685302734375,729.173461914062,1029.79541015625,476.641784667969,685.799072265625,952.990234375,496.447509765625,721.719848632812,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.005432128906,729.248657226562,1029.91137695312,476.287628173828,685.769409179688,951.820190429688,496.353912353516,721.271606445312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.506713867188,729.184692382812,1030.0947265625,476.231689453125,685.336669921875,950.930908203125,496.322265625,721.408935546875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.039672851562,729.13427734375,1029.91088867188,476.254180908203,685.486206054688,951.215515136719,495.766723632812,721.01416015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.653137207031,729.082397460938,1029.84130859375,476.240020751953,685.441284179688,951.358703613281,495.408325195312,721.2080078125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.580749511719,729.188720703125,1029.783203125,476.157623291016,685.320861816406,948.574462890625,495.358154296875,721.782348632812,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.335266113281,728.987182617188,1029.94213867188,476.251403808594,685.30419921875,951.427185058594,495.240844726562,722.554260253906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.268737792969,728.943481445312,1029.82934570312,476.536712646484,685.17236328125,948.103210449219,495.322814941406,722.62353515625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
944.58642578125,728.851440429688,1029.77453613281,477.015197753906,683.933227539062,951.703247070312,495.594482421875,723.014282226562,941.97216796875,NaN,NaN,NaN,NaN,NaN,NaN
944.642333984375,728.705200195312,1029.98889160156,477.657318115234,683.309265136719,951.873168945312,495.695861816406,724.449951171875,941.228515625,NaN,NaN,NaN,NaN,NaN,NaN
944.332885742188,728.746398925781,1030.03955078125,478.447021484375,683.673828125,951.897216796875,495.901031494141,725.873596191406,941.144958496094,NaN,NaN,NaN,NaN,NaN,NaN
944.296020507812,728.952880859375,1029.88146972656,478.593017578125,683.445739746094,951.8759765625,496.384460449219,726.941223144531,940.665954589844,NaN,NaN,NaN,NaN,NaN,NaN
944.241638183594,728.624389648438,1029.88830566406,478.558898925781,682.848388671875,951.95068359375,496.513305664062,726.923706054688,940.632995605469,NaN,NaN,NaN,NaN,NaN,NaN
944.218444824219,726.698181152344,1029.88989257812,478.656646728516,682.546875,951.969421386719,496.755615234375,727.209838867188,940.281982421875,NaN,NaN,NaN,NaN,NaN,NaN
944.184326171875,725.515930175781,1029.95788574219,479.045501708984,682.451416015625,951.929809570312,496.855285644531,727.284973144531,940.225708007812,NaN,NaN,NaN,NaN,NaN,NaN
944.117065429688,724.537414550781,1029.8564453125,479.924865722656,681.889770507812,951.995178222656,496.782287597656,728.289123535156,938.118774414062,NaN,NaN,NaN,NaN,NaN,NaN
944.109436035156,724.585205078125,1029.91711425781,480.374389648438,681.680297851562,951.9658203125,497.013488769531,728.71826171875,937.216064453125,NaN,NaN,NaN,NaN,NaN,NaN
943.771423339844,724.378662109375,1029.94763183594,480.761901855469,681.432006835938,951.962341308594,497.114318847656,728.982177734375,936.947814941406,NaN,NaN,NaN,NaN,NaN,NaN
943.549682617188,724.062622070312,1029.98364257812,480.906982421875,681.106811523438,951.9189453125,496.958068847656,729.270751953125,936.543273925781,NaN,NaN,NaN,NaN,NaN,NaN
943.133178710938,723.452026367188,1030.05688476562,481.125915527344,680.921569824219,951.864135742188,497.08203125,729.472534179688,935.858215332031,NaN,NaN,NaN,NaN,NaN,NaN
942.682861328125,723.393310546875,1029.93615722656,481.130615234375,680.569580078125,951.806823730469,497.120422363281,729.05419921875,935.501403808594,NaN,NaN,NaN,NaN,NaN,NaN
942.499633789062,723.437622070312,1029.94445800781,481.350280761719,680.064147949219,952.111328125,497.088256835938,729.107666015625,935.553649902344,NaN,NaN,NaN,NaN,NaN,NaN
942.613586425781,722.997680664062,1030.029296875,481.467498779297,679.395446777344,952.21923828125,497.590209960938,729.293579101562,935.749633789062,NaN,NaN,NaN,NaN,NaN,NaN
942.743896484375,721.979248046875,1029.91711425781,481.6005859375,678.99755859375,952.288513183594,498.196716308594,730.582824707031,935.705871582031,NaN,NaN,NaN,NaN,NaN,NaN
942.293151855469,721.51220703125,1029.98303222656,482.015014648438,678.84521484375,952.555725097656,498.505462646484,731.626525878906,935.7568359375,NaN,NaN,NaN,NaN,NaN,NaN
942.075500488281,721.404663085938,1029.97766113281,482.344482421875,678.709594726562,952.634521484375,498.614501953125,731.8740234375,936.064025878906,NaN,NaN,NaN,NaN,NaN,NaN
941.959350585938,721.388916015625,1029.90954589844,482.4482421875,678.9775390625,952.983276367188,498.741394042969,732.232482910156,936.793090820312,NaN,NaN,NaN,NaN,NaN,NaN
941.795104980469,720.701049804688,1029.91711425781,482.508972167969,678.772094726562,953.074279785156,499.319274902344,732.59326171875,936.680725097656,NaN,NaN,NaN,NaN,NaN,NaN
