3817,52,4162,75,5375,3624,2899,1837,1958,3180,2083,158,591,364
3348,2087,2875,290,1720,1836,4022,2435,838,2668,560,2736,586,259
0.532728541521284,0.0243104254324451,0.591445218132727,0.205479452054795,0.757575757575758,0.663736263736264,0.418870105476087,0.43000936329588,0.700286123032904,0.543775649794802,0.788119561104805,0.0545957152729786,0.502124044180119,0.584269662921348
